seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,train_retention,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf,knn_k
43,0.0151,1,beta,max,1.0,raw,raw,0.05,1187,0.6641872138284165,0.4570056549469471,0.7109644297763109,0.4490906740135947,5
29,0.014,1,beta,max,1.0,raw,raw,0.05,1119,0.7255949733937155,0.4239746403037893,0.6668862933013877,0.4698264794938527,5
13,0.0151,1,beta,max,1.0,raw,raw,0.05,1141,0.6977321523192772,0.4401580581925816,0.7294246926301521,0.4446596077638007,5
10,0.015,1,beta,max,1.0,raw,raw,0.05,1116,0.6940413384360729,0.4261884929098861,0.714048089235478,0.4428568946051012,5
25,0.0159,1,beta,max,1.0,raw,raw,0.05,1230,0.6300246244841157,0.4580233150371855,0.6529038745321046,0.4668097554109693,5
31,0.016,1,beta,max,1.0,raw,raw,0.05,1185,0.7359125287680125,0.4092183971075784,0.747341206886421,0.4224485983702174,5
22,0.015,1,beta,max,1.0,raw,raw,0.05,1153,0.6563448234543667,0.4497982599459262,0.6715493513679247,0.4724313184987539,5
39,0.008,1,beta,max,1.0,raw,raw,0.05,1120,0.7070654118657411,0.4229475445429084,0.7406396860612133,0.4226151261269241,5
17,0.01,1,beta,max,1.0,raw,raw,0.05,1179,0.6527681755829904,0.457163652983196,0.6617355967078189,0.4742019222988003,5
2,0.005,1,beta,max,1.0,raw,raw,0.05,1196,0.698298275769732,0.4212774884398609,0.6978841774266353,0.4465889622166924,5
37,0.018,1,beta,max,1.0,raw,raw,0.05,1111,0.7267677334613281,0.4175379128002662,0.7259984103882161,0.439616770474502,5
33,0.006,1,beta,max,1.0,raw,raw,0.05,1170,0.6723764808247082,0.4410818815509527,0.6507641877765337,0.4764885141443398,5
22,0.0155,1,beta,max,1.0,raw,raw,0.05,1153,0.6563448234543667,0.4497982599459262,0.6715472368379318,0.4724375163498557,5
48,0.0155,1,beta,max,1.0,raw,raw,0.05,1163,0.573049489125239,0.4841154079693574,0.5853101099426385,0.5125709891582048,5
35,0.015,1,beta,max,1.0,raw,raw,0.05,1138,0.7421335770574757,0.4113569577392005,0.7534282484394711,0.4149966049917221,5
8,0.006,1,beta,max,1.0,raw,raw,0.05,1160,0.6990244363086937,0.4401866809155438,0.6940061792964513,0.4519277738617401,5
3,0.016,1,beta,max,1.0,raw,raw,0.05,1191,0.6684011806665847,0.4537780429644535,0.7165975894723897,0.4470786324289745,5
11,0.008,1,beta,max,1.0,raw,raw,0.05,1225,0.7022333762708713,0.431630233708613,0.6864442932266207,0.4534836697881988,5
18,0.02,1,beta,max,1.0,raw,raw,0.05,1167,0.7344740829333738,0.4224711374152878,0.7590194614257253,0.4220234998085299,5
26,0.0159,1,beta,max,1.0,raw,raw,0.05,1150,0.6767095745402253,0.4408625064071425,0.6660376013070206,0.4639446796137665,5
30,0.014,1,beta,max,1.0,raw,raw,0.05,1183,0.674207817966017,0.4493900304251684,0.6661817528735632,0.4654128653895579,5
27,0.005,1,beta,max,1.0,raw,raw,0.05,1126,0.6007510925864854,0.4740181053814221,0.6469116591518148,0.4833787702162332,5
32,0.016,1,beta,max,1.0,raw,raw,0.05,1161,0.623778413052573,0.4615627186541597,0.6826777994700879,0.4624305080066193,5
14,0.0151,1,beta,max,1.0,raw,raw,0.05,1211,0.6225804756273814,0.4674626793473909,0.6154618315595849,0.4846560524208275,5
49,0.0155,1,beta,max,1.0,raw,raw,0.05,1177,0.6788616331254803,0.4445783687351301,0.6933888194579552,0.4519653773645846,5
40,0.008,1,beta,max,1.0,raw,raw,0.05,1152,0.6943544789436118,0.4277609202887754,0.7128027174467217,0.4360705934757329,5
1,0.014,1,beta,max,1.0,raw,raw,0.05,1159,0.6738744349702075,0.4505627140431472,0.6873696579001437,0.4581343551242618,5
23,0.012,1,beta,max,1.0,raw,raw,0.05,1176,0.6932527422398241,0.4289124868804562,0.6334338213703072,0.4611220071343376,5
21,0.022,1,beta,max,1.0,raw,raw,0.05,1192,0.6576193987919652,0.4477014209266354,0.6893099452170248,0.4564376954474325,5
45,0.01,1,beta,max,1.0,raw,raw,0.05,1146,0.7093714073020133,0.4345061351235435,0.7343155000435251,0.4263916365096249,5
18,0.01,1,beta,max,1.0,raw,raw,0.05,1167,0.7344740829333738,0.4224711374152878,0.7585844376760312,0.4222730418920441,5
49,0.022,1,beta,max,1.0,raw,raw,0.05,1177,0.6788616331254803,0.4445783687351301,0.6931553556530886,0.4522670977382828,5
38,0.018,1,beta,max,1.0,raw,raw,0.05,1208,0.6601244453116178,0.4420701494627009,0.7067042372479304,0.4366801959713116,5
34,0.006,1,beta,max,1.0,raw,raw,0.05,1174,0.710981413225345,0.4250293356924769,0.7127627973520211,0.446200172035974,5
46,0.002,1,beta,max,1.0,raw,raw,0.05,1170,0.7133193670534619,0.4305447956077215,0.6606433344822303,0.4761986985447565,5
12,0.018,1,beta,max,1.0,raw,raw,0.05,1196,0.736087490632603,0.4088793177876708,0.7338824310405594,0.4199614040488191,5
36,0.015,1,beta,max,1.0,raw,raw,0.05,1194,0.6752614003590665,0.4411635448979221,0.6678355475763016,0.4717589601990932,5
35,0.032,1,beta,max,1.0,raw,raw,0.05,1138,0.7421335770574757,0.4113569577392005,0.7541069936502215,0.4144698065044148,5
4,0.016,1,beta,max,1.0,raw,raw,0.05,1198,0.6785715764199372,0.4422239140320982,0.7016262350278744,0.461168473774166,5
31,0.038,1,beta,max,1.0,raw,raw,0.05,1185,0.7359125287680125,0.4092183971075784,0.7470397296479525,0.4218438454886524,5
39,0.026,1,beta,max,1.0,raw,raw,0.05,1120,0.7070654118657411,0.4229475445429084,0.7401148643813068,0.4232963178845784,5
31,0.014,1,beta,max,1.0,raw,raw,0.05,1185,0.7359125287680125,0.4092183971075784,0.7472934318049151,0.4225523068141295,5
41,0.034,1,beta,max,1.0,raw,raw,0.05,1171,0.6627467674964972,0.4510627053032918,0.6866337799505138,0.4532684888230152,5
18,0.002,1,beta,max,1.0,raw,raw,0.05,1167,0.7344740829333738,0.4224711374152878,0.7580688539726903,0.4224826004745556,5
13,0.034,1,beta,max,1.0,raw,raw,0.05,1141,0.6977321523192772,0.4401580581925816,0.7295090333151818,0.445216837864096,5
19,0.035,1,beta,max,1.0,raw,raw,0.05,1187,0.6894622093023256,0.4258916869123158,0.7207721398655351,0.4351641251897555,5
45,0.028,1,beta,max,1.0,raw,raw,0.05,1146,0.7093714073020133,0.4345061351235435,0.7339078648380115,0.4268317431347405,5
25,0.036,1,beta,max,1.0,raw,raw,0.05,1230,0.6300246244841157,0.4580233150371855,0.6550465195796142,0.4666030513313335,5
47,0.035,1,beta,max,1.0,raw,raw,0.05,1180,0.7442514057120938,0.3998999776059903,0.7138877635363601,0.4252724713752251,5
12,0.008,1,beta,max,1.0,raw,raw,0.05,1196,0.736087490632603,0.4088793177876708,0.7337181807916178,0.4198069925405562,5
17,0.028,1,beta,max,1.0,raw,raw,0.05,1179,0.6527681755829904,0.457163652983196,0.6630871056241427,0.4736609067155029,5
5,0.025,1,beta,max,1.0,raw,raw,0.05,1228,0.7322601185383715,0.40272925713115,0.7307975626446577,0.418297914323388,5
29,0.03,1,beta,max,1.0,raw,raw,0.05,1119,0.7255949733937155,0.4239746403037893,0.6687564473727996,0.4692302786534693,5
33,0.025,1,beta,max,1.0,raw,raw,0.05,1170,0.6723764808247082,0.4410818815509527,0.6506596840252094,0.4777521855300826,5
27,0.0159,1,beta,max,1.0,raw,raw,0.05,1126,0.6007510925864854,0.4740181053814221,0.6465209053294942,0.4840737298065496,5
1,0.03,1,beta,max,1.0,raw,raw,0.05,1159,0.6738744349702075,0.4505627140431472,0.6869651479350729,0.4589509667757588,5
3,0.038,1,beta,max,1.0,raw,raw,0.05,1191,0.6684011806665847,0.4537780429644535,0.7136834337719837,0.4489134041003353,5
7,0.032,1,beta,max,1.0,raw,raw,0.05,1149,0.7646991223150162,0.3992344422065069,0.7003252654466783,0.4425903574506403,5
9,0.04,1,beta,max,1.0,raw,raw,0.05,1221,0.7134637864692417,0.4257475813406642,0.7003019823681262,0.4466795934252521,5
11,0.026,1,beta,max,1.0,raw,raw,0.05,1225,0.7022333762708713,0.431630233708613,0.6893798612541785,0.4531118127942843,5
3,0.002,1,beta,max,1.0,raw,raw,0.05,1191,0.6684011806665847,0.4537780429644535,0.717601770999877,0.4464580791803165,5
15,0.0151,1,beta,max,1.0,raw,raw,0.05,1076,0.6947221299897754,0.4403039283270066,0.7240171315181989,0.4395461768074643,5
37,0.04,1,beta,max,1.0,raw,raw,0.05,1111,0.7267677334613281,0.4175379128002662,0.7270480444678413,0.4386947021251871,5
33,0.016,1,beta,max,1.0,raw,raw,0.05,1170,0.6723764808247082,0.4410818815509527,0.650714065287654,0.4770976641916614,5
43,0.02,1,beta,max,1.0,raw,raw,0.05,1187,0.6641872138284165,0.4570056549469471,0.7106623200546354,0.4496110447140867,5
38,0.012,1,beta,max,1.0,raw,raw,0.05,1208,0.6601244453116178,0.4420701494627009,0.7069942354504761,0.4362879380286699,5
27,0.024,1,beta,max,1.0,raw,raw,0.05,1126,0.6007510925864854,0.4740181053814221,0.6463719477553824,0.4847669553776882,5
23,0.029,1,beta,max,1.0,raw,raw,0.05,1176,0.6932527422398241,0.4289124868804562,0.6337782944502377,0.4615532108733248,5
41,0.008,1,beta,max,1.0,raw,raw,0.05,1171,0.6627467674964972,0.4510627053032918,0.6860241034601015,0.4519448202914849,5
20,0.006,1,beta,max,1.0,raw,raw,0.05,1156,0.6867727857999578,0.4287816295690214,0.7082066802285929,0.4334992314324171,5
28,0.005,1,beta,max,1.0,raw,raw,0.05,1159,0.7198943036784826,0.4337780363217908,0.7063244619669112,0.4534937574846485,5
31,0.002,1,beta,max,1.0,raw,raw,0.05,1185,0.7359125287680125,0.4092183971075784,0.7471599910600192,0.4228948346345501,5
39,0.018,1,beta,max,1.0,raw,raw,0.05,1120,0.7070654118657411,0.4229475445429084,0.7402001479042916,0.423036019704649,5
35,0.006,1,beta,max,1.0,raw,raw,0.05,1138,0.7421335770574757,0.4113569577392005,0.7532866481455043,0.4150855004753688,5
19,0.01,1,beta,max,1.0,raw,raw,0.05,1187,0.6894622093023256,0.4258916869123158,0.7213817783533563,0.4325119820627379,5
24,0.004,1,beta,max,1.0,raw,raw,0.05,1113,0.6870051150548139,0.4348733252755966,0.6543223569955497,0.4644705933541533,5
4,0.01,1,beta,max,1.0,raw,raw,0.05,1198,0.6785715764199372,0.4422239140320982,0.7012377877131976,0.4612984456359671,5
25,0.018,1,beta,max,1.0,raw,raw,0.05,1230,0.6300246244841157,0.4580233150371855,0.653130698723486,0.4668166024736065,5
15,0.005,1,beta,max,1.0,raw,raw,0.05,1076,0.6947221299897754,0.4403039283270066,0.7234518783796604,0.4398826195733626,5
44,0.03,1,beta,max,1.0,raw,raw,0.05,1164,0.6666790847659458,0.4428220172847312,0.6786293237640131,0.452598183317622,5
47,0.016,1,beta,max,1.0,raw,raw,0.05,1180,0.7442514057120938,0.3998999776059903,0.7148630690614168,0.4247726779146628,5
43,0.005,1,beta,max,1.0,raw,raw,0.05,1187,0.6641872138284165,0.4570056549469471,0.711543080913596,0.4480478035635334,5
13,0.0159,1,beta,max,1.0,raw,raw,0.05,1141,0.6977321523192772,0.4401580581925816,0.72910688715033,0.4447221356197963,5
37,0.015,1,beta,max,1.0,raw,raw,0.05,1111,0.7267677334613281,0.4175379128002662,0.7257706778558821,0.439715006468817,5
35,0.0155,1,beta,max,1.0,raw,raw,0.05,1138,0.7421335770574757,0.4113569577392005,0.7534346848164697,0.4149869280215607,5
9,0.004,1,beta,max,1.0,raw,raw,0.05,1221,0.7134637864692417,0.4257475813406642,0.7024307754127905,0.4458340886219555,5
37,0.004,1,beta,max,1.0,raw,raw,0.05,1111,0.7267677334613281,0.4175379128002662,0.7249132939027034,0.4400845886330067,5
49,0.006,1,beta,max,1.0,raw,raw,0.05,1177,0.6788616331254803,0.4445783687351301,0.6941373545385299,0.4510766626602767,5
5,0.016,1,beta,max,1.0,raw,raw,0.05,1228,0.7322601185383715,0.40272925713115,0.732245255165468,0.417549457761467,5
2,0.014,1,beta,max,1.0,raw,raw,0.05,1196,0.698298275769732,0.4212774884398609,0.699149743571434,0.4463377577511579,5
24,0.012,1,beta,max,1.0,raw,raw,0.05,1113,0.6870051150548139,0.4348733252755966,0.6543610251818083,0.4646106584350655,5
46,0.038,1,beta,max,1.0,raw,raw,0.05,1170,0.7133193670534619,0.4305447956077215,0.6599330528109681,0.4780591539157861,5
44,0.0151,1,beta,max,1.0,raw,raw,0.05,1164,0.6666790847659458,0.4428220172847312,0.67718412550738,0.4525361345416211,5
26,0.026,1,beta,max,1.0,raw,raw,0.05,1150,0.6767095745402253,0.4408625064071425,0.6661795167743383,0.4640868299380727,5
46,0.01,1,beta,max,1.0,raw,raw,0.05,1170,0.7133193670534619,0.4305447956077215,0.660681032666973,0.4764934239589205,5
22,0.022,1,beta,max,1.0,raw,raw,0.05,1153,0.6563448234543667,0.4497982599459262,0.671669174734186,0.4725098186058085,5
13,0.008,1,beta,max,1.0,raw,raw,0.05,1141,0.6977321523192772,0.4401580581925816,0.7293110160546772,0.4444935613386863,5
16,0.03,1,beta,max,1.0,raw,raw,0.05,1153,0.7130004247043834,0.4192516745065859,0.7251140794292995,0.4340340037429159,5
8,0.022,1,beta,max,1.0,raw,raw,0.05,1160,0.6990244363086937,0.4401866809155438,0.6943839105842243,0.4514945391560241,5
14,0.024,1,beta,max,1.0,raw,raw,0.05,1211,0.6225804756273814,0.4674626793473909,0.6157636503556881,0.4859949832292343,5
24,0.04,1,beta,max,1.0,raw,raw,0.05,1113,0.6870051150548139,0.4348733252755966,0.653994694996201,0.4652996872571906,5
4,0.028,1,beta,max,1.0,raw,raw,0.05,1198,0.6785715764199372,0.4422239140320982,0.7021554341226472,0.4612218012369911,5
36,0.022,1,beta,max,1.0,raw,raw,0.05,1194,0.6752614003590665,0.4411635448979221,0.6680129263913824,0.4719955145180257,5
38,0.029,1,beta,max,1.0,raw,raw,0.05,1208,0.6601244453116178,0.4420701494627009,0.7058516158045012,0.4375545774204931,5
12,0.036,1,beta,max,1.0,raw,raw,0.05,1196,0.736087490632603,0.4088793177876708,0.7339768749337011,0.4209167582691108,5
20,0.025,1,beta,max,1.0,raw,raw,0.05,1156,0.6867727857999578,0.4287816295690214,0.7078009983302369,0.4342083570150094,5
22,0.032,1,beta,max,1.0,raw,raw,0.05,1153,0.6563448234543667,0.4497982599459262,0.6719398345732702,0.4726030619306168,5
48,0.025,1,beta,max,1.0,raw,raw,0.05,1163,0.573049489125239,0.4841154079693574,0.5855535970363288,0.5130794285135201,5
0,0.034,1,beta,max,1.0,raw,raw,0.05,1136,0.6784916019455692,0.4506261257840087,0.7091469822112537,0.4591357691639335,5
40,0.036,1,beta,max,1.0,raw,raw,0.05,1152,0.6943544789436118,0.4277609202887754,0.7111078183950239,0.4380580204416121,5
6,0.035,1,beta,max,1.0,raw,raw,0.05,1154,0.7022633789245084,0.4365154666727616,0.6579259610821073,0.4748603094639718,5
42,0.024,1,beta,max,1.0,raw,raw,0.05,1104,0.7078387730877349,0.4323863151836448,0.7202778792176578,0.4357837665713614,5
34,0.035,1,beta,max,1.0,raw,raw,0.05,1174,0.710981413225345,0.4250293356924769,0.7140916365576275,0.4461363316136546,5
32,0.028,1,beta,max,1.0,raw,raw,0.05,1161,0.623778413052573,0.4615627186541597,0.6813756798215033,0.4633288823772723,5
10,0.029,1,beta,max,1.0,raw,raw,0.05,1116,0.6940413384360729,0.4261884929098861,0.7137537928201283,0.4433439310887806,5
28,0.034,1,beta,max,1.0,raw,raw,0.05,1159,0.7198943036784826,0.4337780363217908,0.7079200815598798,0.4545396066148584,5
18,0.038,1,beta,max,1.0,raw,raw,0.05,1167,0.7344740829333738,0.4224711374152878,0.7592279877672808,0.4219731110824397,5
0,0.024,1,beta,max,1.0,raw,raw,0.05,1136,0.6784916019455692,0.4506261257840087,0.7090484030518464,0.458834197453827,5
29,0.005,1,beta,max,1.0,raw,raw,0.05,1119,0.7255949733937155,0.4239746403037893,0.666421023653728,0.470075243927906,5
0,0.0159,1,beta,max,1.0,raw,raw,0.05,1136,0.6784916019455692,0.4506261257840087,0.7089381860750092,0.4588256074357947,5
3,0.014,1,beta,max,1.0,raw,raw,0.05,1191,0.6684011806665847,0.4537780429644535,0.7167605460582954,0.4469427584249574,5
11,0.015,1,beta,max,1.0,raw,raw,0.05,1225,0.7022333762708713,0.431630233708613,0.6879800558951019,0.4533796088386987,5
32,0.014,1,beta,max,1.0,raw,raw,0.05,1161,0.623778413052573,0.4615627186541597,0.682920792079208,0.4622657034214528,5
1,0.0151,1,beta,max,1.0,raw,raw,0.05,1159,0.6738744349702075,0.4505627140431472,0.6873584215122251,0.4581749617172727,5
31,0.02,1,beta,max,1.0,raw,raw,0.05,1185,0.7359125287680125,0.4092183971075784,0.7475575676003675,0.4222651020226782,5
17,0.014,1,beta,max,1.0,raw,raw,0.05,1179,0.6527681755829904,0.457163652983196,0.6621340877914952,0.4740000451425941,5
33,0.01,1,beta,max,1.0,raw,raw,0.05,1170,0.6723764808247082,0.4410818815509527,0.6507425663107423,0.4767262224470082,5
7,0.0155,1,beta,max,1.0,raw,raw,0.05,1149,0.7646991223150162,0.3992344422065069,0.7015236419209929,0.4415094035649516,5
19,0.016,1,beta,max,1.0,raw,raw,0.05,1187,0.6894622093023256,0.4258916869123158,0.7219452634189353,0.4332285881298495,5
3,0.02,1,beta,max,1.0,raw,raw,0.05,1191,0.6684011806665847,0.4537780429644535,0.7161228631164679,0.447381483505861,5
29,0.0151,1,beta,max,1.0,raw,raw,0.05,1119,0.7255949733937155,0.4239746403037893,0.6670236355770947,0.4697451359810172,5
3,0.005,1,beta,max,1.0,raw,raw,0.05,1191,0.6684011806665847,0.4537780429644535,0.7174984626737179,0.4465289983869487,5
34,0.016,1,beta,max,1.0,raw,raw,0.05,1174,0.710981413225345,0.4250293356924769,0.7135611920754626,0.4460460911293343,5
11,0.012,1,beta,max,1.0,raw,raw,0.05,1225,0.7022333762708713,0.431630233708613,0.6876824758658434,0.4534183572031756,5
23,0.0155,1,beta,max,1.0,raw,raw,0.05,1176,0.6932527422398241,0.4289124868804562,0.6333836553877931,0.4612855405476802,5
27,0.008,1,beta,max,1.0,raw,raw,0.05,1126,0.6007510925864854,0.4740181053814221,0.6468292128666088,0.4835435745758236,5
41,0.0159,1,beta,max,1.0,raw,raw,0.05,1171,0.6627467674964972,0.4510627053032918,0.6863645478118173,0.4520143841611024,5
25,0.012,1,beta,max,1.0,raw,raw,0.05,1230,0.6300246244841157,0.4580233150371855,0.6526118149534504,0.4667989499353236,5
23,0.015,1,beta,max,1.0,raw,raw,0.05,1176,0.6932527422398241,0.4289124868804562,0.6333257972879601,0.4612656895881789,5
45,0.014,1,beta,max,1.0,raw,raw,0.05,1146,0.7093714073020133,0.4345061351235435,0.7343034931155276,0.4264956264685277,5
16,0.0151,1,beta,max,1.0,raw,raw,0.05,1153,0.7130004247043834,0.4192516745065859,0.7253982801069105,0.4337984924802883,5
28,0.0159,1,beta,max,1.0,raw,raw,0.05,1159,0.7198943036784826,0.4337780363217908,0.7071741563532007,0.4539051082156818,5
42,0.008,1,beta,max,1.0,raw,raw,0.05,1104,0.7078387730877349,0.4323863151836448,0.7213642840017587,0.4353324636083846,5
40,0.018,1,beta,max,1.0,raw,raw,0.05,1152,0.6943544789436118,0.4277609202887754,0.7121290914652799,0.4365114043964656,5
9,0.006,1,beta,max,1.0,raw,raw,0.05,1221,0.7134637864692417,0.4257475813406642,0.7022636500901076,0.4458672598233015,5
36,0.006,1,beta,max,1.0,raw,raw,0.05,1194,0.6752614003590665,0.4411635448979221,0.6675152603231598,0.4716479841678342,5
38,0.015,1,beta,max,1.0,raw,raw,0.05,1208,0.6601244453116178,0.4420701494627009,0.7069053650335669,0.4364771807780804,5
19,0.02,1,beta,max,1.0,raw,raw,0.05,1187,0.6894622093023256,0.4258916869123158,0.7217351620191778,0.433706114360024,5
6,0.016,1,beta,max,1.0,raw,raw,0.05,1154,0.7022633789245084,0.4365154666727616,0.6598021026592455,0.4732317297925761,5
20,0.01,1,beta,max,1.0,raw,raw,0.05,1156,0.6867727857999578,0.4287816295690214,0.7081677288869029,0.4335914989791037,5
14,0.008,1,beta,max,1.0,raw,raw,0.05,1211,0.6225804756273814,0.4674626793473909,0.615225331756668,0.4845191679490411,5
30,0.005,1,beta,max,1.0,raw,raw,0.05,1183,0.674207817966017,0.4493900304251684,0.6655515992003997,0.4645627077795801,5
13,0.018,1,beta,max,1.0,raw,raw,0.05,1141,0.6977321523192772,0.4401580581925816,0.729238898657333,0.4448953481641925,5
47,0.002,1,beta,max,1.0,raw,raw,0.05,1180,0.7442514057120938,0.3998999776059903,0.7155474138746507,0.4242401581309946,5
4,0.014,1,beta,max,1.0,raw,raw,0.05,1198,0.6785715764199372,0.4422239140320982,0.7014592647789369,0.4612125772062735,5
26,0.012,1,beta,max,1.0,raw,raw,0.05,1150,0.6767095745402253,0.4408625064071425,0.6659593031181553,0.4639030201774759,5
19,0.002,1,beta,max,1.0,raw,raw,0.05,1187,0.6894622093023256,0.4258916869123158,0.7215973906095007,0.431828643447372,5
36,0.032,1,beta,max,1.0,raw,raw,0.05,1194,0.6752614003590665,0.4411635448979221,0.6685364452423698,0.4724020471413045,5
39,0.012,1,beta,max,1.0,raw,raw,0.05,1120,0.7070654118657411,0.4229475445429084,0.740382046327441,0.4228310701192888,5
47,0.01,1,beta,max,1.0,raw,raw,0.05,1180,0.7442514057120938,0.3998999776059903,0.7151174965896926,0.4245715850044489,5
23,0.022,1,beta,max,1.0,raw,raw,0.05,1176,0.6932527422398241,0.4289124868804562,0.6336405052182655,0.4614205496355207,5
1,0.024,1,beta,max,1.0,raw,raw,0.05,1159,0.6738744349702075,0.4505627140431472,0.6872585781795767,0.4585653624448516,5
25,0.004,1,beta,max,1.0,raw,raw,0.05,1230,0.6300246244841157,0.4580233150371855,0.6519512129283042,0.4668419149847779,5
21,0.006,1,beta,max,1.0,raw,raw,0.05,1192,0.6576193987919652,0.4477014209266354,0.6899687456103385,0.45610590122368,5
42,0.034,1,beta,max,1.0,raw,raw,0.05,1104,0.7078387730877349,0.4323863151836448,0.7202961710600843,0.4358896865055193,5
37,0.032,1,beta,max,1.0,raw,raw,0.05,1111,0.7267677334613281,0.4175379128002662,0.7266416096367634,0.439017898357634,5
40,0.026,1,beta,max,1.0,raw,raw,0.05,1152,0.6943544789436118,0.4277609202887754,0.7123330274293872,0.4363061419544092,5
20,0.035,1,beta,max,1.0,raw,raw,0.05,1156,0.6867727857999578,0.4287816295690214,0.7068720455774794,0.4346828700682216,5
14,0.034,1,beta,max,1.0,raw,raw,0.05,1211,0.6225804756273814,0.4674626793473909,0.6169288811306943,0.4862007219355899,5
32,0.038,1,beta,max,1.0,raw,raw,0.05,1161,0.623778413052573,0.4615627186541597,0.6802147538697532,0.4639663429693699,5
5,0.01,1,beta,max,1.0,raw,raw,0.05,1228,0.7322601185383715,0.40272925713115,0.7328974599684778,0.4170619004021028,5
46,0.028,1,beta,max,1.0,raw,raw,0.05,1170,0.7133193670534619,0.4305447956077215,0.6602124980851716,0.4774977777339492,5
45,0.03,1,beta,max,1.0,raw,raw,0.05,1146,0.7093714073020133,0.4345061351235435,0.7338574357404222,0.4268734947557845,5
