n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,epochs,j_percentage,kind,knn_k,knn_k_grid,no_tau,pre_revision,seeds,train_retention,artifact_path,config_path,scenario,pre_join,n_join,j_join,ret_join,auc_2pl,auc_knn,auc_mirt,auc_naive,auc_rasch,rmse_2pl,rmse_knn,rmse_mirt,rmse_naive,rmse_rasch,selected_knn_k,knn_selection_version,auc_diff_vs_knn,rmse_diff_vs_knn
54,beta,0,0.029,128,0.5,external_raw_frozen_v1,external_frozen,0,none,,32.0,11069,1057,116,11069,1170,0.3132884926089569,0.6688829787234043,1,[71],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01486372109502554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv.config.json,,none,54,1.0,1.0,0.5492979681809469,0.7328205865439908,0.583261452942304,0.5,0.5980129065235449,0.3862375097199655,0.2868240002155127,0.3285699733633786,0.3095477243359531,0.319642389457738,50.0,2.0,-0.06393760782058655,0.026464492393444228
54,beta,2,0.029,128,0.5,external_raw_frozen_v1,external_frozen,0,none,,32.0,11016,1056,117,11016,1223,0.2795573267280025,0.7051300642063626,5,"[17, 20, 56, 62, 123]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05608772113919258, 0.0, 0.0, 0.0017659537261351943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0748547911643982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030252689495682716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01774958148598671, 0.0, 0.0, 0.0, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv.config.json,,none,54,1.0,1.0,0.6078215755935262,0.775398570864651,0.6000998944663299,0.5,0.6282918851858117,0.3247295629958578,0.262152028486235,0.3032657635649304,0.2890003111674273,0.2887602076026676,50.0,2.0,-0.07026850665828843,0.01740529824176751
54,beta,1,0.029,128,0.5,external_raw_frozen_v1,external_frozen,0,none,,32.0,11021,1057,116,11021,1218,0.3195536160277741,0.6407441764584622,5,"[11, 26, 59, 78, 84]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027132177725434303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02230643853545189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037639833986759186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005507634487003088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05875735357403755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-128_d-0p5_82b8d50ef66f.csv.config.json,,none,54,1.0,1.0,0.5436507936507937,0.6924087816944959,0.5726948788173278,0.5,0.587187472391554,0.3880878066395641,0.2952343756662345,0.3208568297592428,0.3091468803268408,0.3209053925719987,50.0,2.0,-0.05166460523603378,0.024319240361539596
54,beta,1,0.029,30,0.0,external_raw_frozen_v1,external_frozen,0,none,,32.0,11021,1057,116,11021,1218,0.3158802794153795,0.6420141649733487,12,"[0, 3, 4, 5, 7, 11, 19, 21, 24, 26, 27, 29]","[0.06256040930747986, 0.0, 0.0, 0.036587927490472794, 0.03654498979449272, 0.13253770768642426, 0.0, 0.05145728588104248, 0.0, 0.0, 0.0, 0.1252976953983307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07125391066074371, 0.0, 0.13276545703411102, 0.0, 0.0, 0.0212355088442564, 0.0, 0.08578694611787796, 0.01818288490176201, 0.0, 0.21088175475597382]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv.config.json,,none,54,1.0,1.0,0.5436507936507937,0.6924087816944959,0.5726948788173278,0.5,0.587187472391554,0.3880878066395641,0.2952343756662345,0.3208568297592428,0.3091468803268408,0.3209053925719987,50.0,2.0,-0.0503946167211472,0.02064590374914499
54,beta,0,0.029,30,0.0,external_raw_frozen_v1,external_frozen,0,none,,32.0,11069,1057,116,11069,1170,0.3124608253720112,0.6698294038719571,11,"[0, 1, 5, 6, 7, 8, 13, 16, 25, 27, 28]","[0.18256287276744843, 0.03941463306546211, 0.0, 0.0, 0.0, 0.05492577701807022, 0.08914468437433243, 0.18070288002490997, 0.051175352185964584, 0.0, 0.0009341086260974407, 0.0, 0.0, 0.10063419491052628, 0.0, 0.0, 0.1267823725938797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16297100484371185, 0.0, 0.10265268385410309, 0.17754195630550385, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv.config.json,,none,54,1.0,1.0,0.5492979681809469,0.7328205865439908,0.583261452942304,0.5,0.5980129065235449,0.3862375097199655,0.2868240002155127,0.3285699733633786,0.3095477243359531,0.319642389457738,50.0,2.0,-0.06299118267203374,0.02563682515649851
54,beta,2,0.029,30,0.0,external_raw_frozen_v1,external_frozen,0,none,,32.0,11016,1056,117,11016,1223,0.2769037974862143,0.704413079730285,8,"[2, 4, 10, 12, 16, 22, 28, 29]","[0.0, 0.0, 0.15794815123081207, 0.0, 0.20575107634067535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013348842971026897, 0.0, 0.10781724750995636, 0.0, 0.0, 0.0, 0.2345176339149475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13433785736560822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15056319534778595, 0.017822660505771637]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p0_02aa244e6bd0.csv.config.json,,none,54,1.0,1.0,0.6078215755935262,0.775398570864651,0.6000998944663299,0.5,0.6282918851858117,0.3247295629958578,0.262152028486235,0.3032657635649304,0.2890003111674273,0.2887602076026676,50.0,2.0,-0.07098549113436603,0.01475176899997932
54,beta,0,0.029,30,0.2,external_raw_frozen_v1,external_frozen,0,none,,32.0,11069,1057,116,11069,1170,0.3123208724665596,0.6704923008114497,11,"[0, 1, 5, 6, 7, 8, 13, 16, 25, 27, 28]","[0.09697160869836807, 0.03251773118972778, 0.0, 0.0, 0.0, 0.032849665731191635, 0.04470838978886604, 0.13243839144706726, 0.06815087795257568, 0.0, 0.0, 0.0, 0.0, 0.06220674887299538, 0.0, 0.0, 0.1555367410182953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09548836201429367, 0.0, 0.05505426228046417, 0.12839283049106598, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv.config.json,,none,54,1.0,1.0,0.5492979681809469,0.7328205865439908,0.583261452942304,0.5,0.5980129065235449,0.3862375097199655,0.2868240002155127,0.3285699733633786,0.3095477243359531,0.319642389457738,50.0,2.0,-0.06232828573254112,0.02549687225104691
54,beta,2,0.029,30,0.2,external_raw_frozen_v1,external_frozen,0,none,,32.0,11016,1056,117,11016,1223,0.2768821097983113,0.7047514319549509,8,"[2, 4, 10, 12, 16, 21, 22, 28]","[0.0, 0.0, 0.13527536392211914, 0.0, 0.15124309062957764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019833119586110115, 0.0, 0.07550693303346634, 0.0, 0.0, 0.0, 0.1740041822195053, 0.0, 0.0, 0.0, 0.0, 0.008312767371535301, 0.10950017720460892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12081023305654526, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv.config.json,,none,54,1.0,1.0,0.6078215755935262,0.775398570864651,0.6000998944663299,0.5,0.6282918851858117,0.3247295629958578,0.262152028486235,0.3032657635649304,0.2890003111674273,0.2887602076026676,50.0,2.0,-0.07064713890970009,0.014730081312076315
54,beta,1,0.029,30,0.2,external_raw_frozen_v1,external_frozen,0,none,,32.0,11021,1057,116,11021,1218,0.3158060786637948,0.6422350325411549,11,"[0, 3, 4, 5, 7, 11, 19, 21, 26, 27, 29]","[0.05348186194896698, 0.0, 0.0, 0.006329686380922794, 0.04089789837598801, 0.0754220262169838, 0.0, 0.028887854889035225, 0.0, 0.0, 0.0, 0.04330519586801529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04507946968078613, 0.0, 0.11438025534152985, 0.0, 0.0, 0.0, 0.0, 0.07555465400218964, 0.010853460058569908, 0.0, 0.1478445827960968]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p2_8cc92d334c7a.csv.config.json,,none,54,1.0,1.0,0.5436507936507937,0.6924087816944959,0.5726948788173278,0.5,0.587187472391554,0.3880878066395641,0.2952343756662345,0.3208568297592428,0.3091468803268408,0.3209053925719987,50.0,2.0,-0.05017374915334105,0.02057170299756028
54,beta,0,0.029,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,32.0,11069,1057,116,11069,1170,0.3121567987308687,0.6717542010095202,7,"[6, 7, 8, 13, 16, 27, 28]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01512250117957592, 0.06741500645875931, 0.018484607338905334, 0.0, 0.0, 0.0, 0.0, 0.007788439746946096, 0.0, 0.0, 0.05596562474966049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025943564251065254, 0.049754537642002106, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv.config.json,,none,54,1.0,1.0,0.5492979681809469,0.7328205865439908,0.583261452942304,0.5,0.5980129065235449,0.3862375097199655,0.2868240002155127,0.3285699733633786,0.3095477243359531,0.319642389457738,50.0,2.0,-0.061066385534470635,0.025332798515356025
54,beta,2,0.029,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,32.0,11016,1056,117,11016,1223,0.2768491310322665,0.7058470486824404,6,"[2, 4, 12, 16, 22, 28]","[0.0, 0.0, 0.06783869117498398, 0.0, 0.04655066505074501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018954336643218994, 0.0, 0.0, 0.0, 0.0755089521408081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028326946776360273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05437372997403145, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv.config.json,,none,54,1.0,1.0,0.6078215755935262,0.775398570864651,0.6000998944663299,0.5,0.6282918851858117,0.3247295629958578,0.262152028486235,0.3032657635649304,0.2890003111674273,0.2887602076026676,50.0,2.0,-0.06955152218221061,0.014697102546031515
54,beta,1,0.029,30,0.5,external_raw_frozen_v1,external_frozen,0,none,,32.0,11021,1057,116,11021,1218,0.3156354841058474,0.6425258415054333,4,"[15, 21, 26, 29]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011425754055380821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12845879793167114, 0.0, 0.0, 0.0, 0.0, 0.028016196563839912, 0.0, 0.0, 0.07545993477106094]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-30_d-0p5_8c703062d66e.csv.config.json,,none,54,1.0,1.0,0.5436507936507937,0.6924087816944959,0.5726948788173278,0.5,0.587187472391554,0.3880878066395641,0.2952343756662345,0.3208568297592428,0.3091468803268408,0.3209053925719987,50.0,2.0,-0.049882940189062586,0.020401108439612903
54,beta,0,0.029,64,0.0,external_raw_frozen_v1,external_frozen,0,none,,32.0,11069,1057,116,11069,1170,0.3131655400885951,0.6676570187208484,11,"[1, 2, 4, 5, 8, 24, 30, 42, 44, 46, 63]","[0.0, 0.09806665778160095, 0.025088820606470108, 0.0, 0.06909938156604767, 0.11590895056724548, 0.0, 0.0, 0.12739147245883942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1400248408317566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19873933494091034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06058099493384361, 0.0, 0.018279850482940674, 0.0, 0.010058599524199963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1620771586894989]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv.config.json,,none,54,1.0,1.0,0.5492979681809469,0.7328205865439908,0.583261452942304,0.5,0.5980129065235449,0.3862375097199655,0.2868240002155127,0.3285699733633786,0.3095477243359531,0.319642389457738,50.0,2.0,-0.06516356782314248,0.02634153987308241
54,beta,1,0.029,64,0.0,external_raw_frozen_v1,external_frozen,0,none,,32.0,11021,1057,116,11021,1218,0.3184529266514026,0.6400705303766528,9,"[1, 6, 12, 13, 18, 44, 49, 54, 63]","[0.0, 0.13641689717769623, 0.0, 0.0, 0.0, 0.0, 0.03443753346800804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0852789655327797, 0.03282144293189049, 0.0, 0.0, 0.0, 0.0, 0.14094610512256622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09591259062290192, 0.0, 0.0, 0.0, 0.0, 0.17720088362693787, 0.0, 0.0, 0.0, 0.0, 0.04599025845527649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046303510665893555]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv.config.json,,none,54,1.0,1.0,0.5436507936507937,0.6924087816944959,0.5726948788173278,0.5,0.587187472391554,0.3880878066395641,0.2952343756662345,0.3208568297592428,0.3091468803268408,0.3209053925719987,50.0,2.0,-0.05233825131784309,0.023218550985168118
54,beta,2,0.029,64,0.0,external_raw_frozen_v1,external_frozen,0,none,,32.0,11016,1056,117,11016,1223,0.278240794818718,0.7033013509920971,16,"[1, 2, 4, 8, 11, 15, 18, 20, 21, 24, 31, 33, 35, 37, 45, 62]","[0.0, 0.0012656728504225612, 0.05466894060373306, 0.0, 0.12010557949542999, 0.0, 0.0, 0.0, 0.023228133097290993, 0.0, 0.0, 0.023327114060521126, 0.0, 0.0, 0.0, 0.12213996797800064, 0.0, 0.0, 0.04649978131055832, 0.0, 0.015480410307645798, 0.06942116469144821, 0.0, 0.0, 0.001320360810495913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1567879617214203, 0.0, 0.042170487344264984, 0.0, 0.02063123881816864, 0.0, 0.010899841785430908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05453495681285858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.116268590092659, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p0_f40a3c909226.csv.config.json,,none,54,1.0,1.0,0.6078215755935262,0.775398570864651,0.6000998944663299,0.5,0.6282918851858117,0.3247295629958578,0.262152028486235,0.3032657635649304,0.2890003111674273,0.2887602076026676,50.0,2.0,-0.07209721987255391,0.016088766332483018
54,beta,0,0.029,64,0.2,external_raw_frozen_v1,external_frozen,0,none,,32.0,11069,1057,116,11069,1170,0.3130785593173658,0.6681961216535685,9,"[1, 4, 5, 8, 24, 30, 44, 57, 63]","[0.0, 0.04402581602334976, 0.0, 0.0, 0.046894777566194534, 0.1102713942527771, 0.0, 0.0, 0.09534099698066711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1062772199511528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1355508416891098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008386339992284775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0062006572261452675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1384197473526001]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv.config.json,,none,54,1.0,1.0,0.5492979681809469,0.7328205865439908,0.583261452942304,0.5,0.5980129065235449,0.3862375097199655,0.2868240002155127,0.3285699733633786,0.3095477243359531,0.319642389457738,50.0,2.0,-0.0646244648904224,0.026254559101853092
54,beta,1,0.029,64,0.2,external_raw_frozen_v1,external_frozen,0,none,,32.0,11021,1057,116,11021,1218,0.3183390253970326,0.6397318667726831,8,"[1, 12, 18, 43, 44, 49, 54, 63]","[0.0, 0.1091533973813057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04812435060739517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09158357977867126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013457520864903927, 0.06737786531448364, 0.0, 0.0, 0.0, 0.0, 0.08651614189147949, 0.0, 0.0, 0.0, 0.0, 0.010657450184226036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006294816266745329]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv.config.json,,none,54,1.0,1.0,0.5436507936507937,0.6924087816944959,0.5726948788173278,0.5,0.587187472391554,0.3880878066395641,0.2952343756662345,0.3208568297592428,0.3091468803268408,0.3209053925719987,50.0,2.0,-0.05267691492181281,0.02310464973079812
54,beta,2,0.029,64,0.2,external_raw_frozen_v1,external_frozen,0,none,,32.0,11016,1056,117,11016,1223,0.2781332089787846,0.7040304194761985,10,"[2, 4, 14, 15, 21, 31, 33, 35, 37, 62]","[0.0, 0.0, 0.0030919089913368225, 0.0, 0.0362333245575428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05490340292453766, 0.08631117641925812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03801921755075455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14705009758472443, 0.0, 0.050075940787792206, 0.0, 0.004941245075315237, 0.0, 0.00519369775429368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09007736295461655, 0.0]",raw,35,raw,full,transfer,False,local,1000,1.0,default_response_matrix_araf,10,"5,10,20,50",False,false,"0,1,2",1.0,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv,model/result/default_araf_flat/araf/araf_raw_beta_pre-false_n-max_k-64_d-0p2_d463fd189136.csv.config.json,,none,54,1.0,1.0,0.6078215755935262,0.775398570864651,0.6000998944663299,0.5,0.6282918851858117,0.3247295629958578,0.262152028486235,0.3032657635649304,0.2890003111674273,0.2887602076026676,50.0,2.0,-0.07136815138845254,0.015981180492549596
