n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,baseline_embedding_type,baseline_profile,cross_revision_araf_mode,cross_revision_post_binary,data_source,epochs,j_percentage,kind,knn_k,knn_k_grid,no_tau,pre_revision,seeds,train_retention,artifact_path,config_path,scenario
1,beta,25,0.09,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2158,97,10,2158,220,0.4135104583988267,0.763401663950596,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.685764312744141, 5.683932304382324, 5.679731845855713, 5.82578182220459, 5.680925369262695, 5.787510395050049, 5.688309192657471, 5.821108341217041, 5.687962532043457, 5.745810508728027]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,43,0.11,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2342,97,10,2342,286,0.4403747896545323,0.653592561284869,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.5804548263549805, 5.6115403175354, 5.7902092933654785, 5.534255027770996, 5.7142863273620605, 5.9076385498046875, 5.595824718475342, 5.290742874145508, 5.762613773345947, 5.572149276733398]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,4,0.16,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.5854287545618045,0.621900826446281,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.1885173320770264, 3.284970283508301, 3.3739194869995117, 3.1730263233184814, 3.2504801750183105, 3.3074941635131836, 3.239492654800415, 3.5023326873779297, 3.17870831489563, 3.2331507205963135]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,7,0.115,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2172,97,10,2172,220,0.5810784599506129,0.5274793388429752,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[4.701345443725586, 4.7711968421936035, 4.78180456161499, 4.688852310180664, 4.64998197555542, 4.891996383666992, 4.688380718231201, 4.663602828979492, 4.727109432220459, 4.757967948913574]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,32,0.1,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2290,97,10,2290,286,0.5071600023149998,0.3568594104308389,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.079403877258301, 5.183716297149658, 5.119822025299072, 5.107657432556152, 5.0625176429748535, 5.108339309692383, 5.074571132659912, 5.192607402801514, 5.103431224822998, 5.077147960662842]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,3,0.092,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2516,97,10,2516,220,0.5267865946441388,0.5541452991452991,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.786765098571777, 5.780256271362305, 5.782809734344482, 5.856170177459717, 5.821596145629883, 5.845675945281982, 5.776134490966797, 5.834723949432373, 5.802850246429443, 5.816401958465576]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,31,0.092,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2172,97,10,2172,206,0.5143774140534237,0.3928082191780822,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[4.749856948852539, 4.749497890472412, 4.8348846435546875, 4.800230503082275, 4.7700886726379395, 4.779856204986572, 4.731720447540283, 4.727267742156982, 4.758598327636719, 4.779771327972412]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,10,0.105,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2224,97,10,2224,206,0.5087132315037296,0.6080333854981742,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.780335903167725, 5.7502875328063965, 5.73746919631958, 5.747395992279053, 5.824512004852295, 5.743978500366211, 5.792097568511963, 5.738425254821777, 5.7955803871154785, 5.707200527191162]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,35,0.115,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2262,97,10,2262,206,0.4900630028275356,0.3386318144354174,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.402479648590088, 5.768797874450684, 6.3486104011535645, 6.342347621917725, 5.728814601898193, 6.1584672927856445, 5.733290195465088, 5.827356815338135, 5.739627361297607, 5.861902236938477]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,13,0.18,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.4839184670758322,0.6665695981362842,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[4.654946327209473, 4.682659149169922, 4.557438850402832, 4.733761787414551, 4.631252765655518, 4.6264777183532715, 4.600752830505371, 4.757532596588135, 4.625645160675049, 4.590200424194336]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,10,0.13,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2224,97,10,2224,206,0.5104321328239811,0.5904016692749087,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.112221717834473, 5.077480316162109, 5.063298225402832, 5.075674057006836, 5.159521102905273, 5.072570323944092, 5.124588489532471, 5.064536094665527, 5.132631301879883, 5.029993057250977]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,41,0.18,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2384,97,10,2384,220,0.6338725688920053,0.4931129476584022,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[2.9730708599090576, 2.997685432434082, 2.6948773860931396, 3.0142741203308105, 2.7401580810546875, 2.7121450901031494, 2.7078135013580322, 2.698655128479004, 2.75970721244812, 3.0966038703918457]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,16,0.2,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2262,97,10,2262,220,0.5616547804102049,0.3880621693121693,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[2.8665037155151367, 2.8661465644836426, 2.747844934463501, 2.7345798015594482, 2.7603955268859863, 2.6982924938201904, 2.710930347442627, 2.7769546508789062, 2.8582754135131836, 2.797783374786377]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,38,0.13,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2328,97,10,2328,206,0.5501028983355493,0.6015647638365692,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.6588261127471924, 3.6116533279418945, 3.496551990509033, 3.6390981674194336, 3.5080959796905518, 3.5308797359466553, 3.508223295211792, 3.501328706741333, 3.6723387241363525, 3.521543264389038]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,32,0.16,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2290,97,10,2290,286,0.5095699417036877,0.3540249433106576,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.359166383743286, 3.483168840408325, 3.4107677936553955, 3.3910415172576904, 3.339622735977173, 3.3926076889038086, 3.3525002002716064, 3.493972063064575, 3.383779287338257, 3.3582279682159424]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,1,0.2,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2248,97,10,2248,220,0.4321352511010188,0.5520966368667518,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.4781270027160645, 3.373117685317993, 3.3253302574157715, 3.330362319946289, 3.283029079437256, 3.318368434906006, 3.34355092048645, 3.225304126739502, 3.2382476329803467, 3.183708906173706]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,13,0.12,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.4845723857473958,0.6702304684249938,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.108479976654053, 6.100406169891357, 6.045835971832275, 6.171002388000488, 6.078611373901367, 6.071949005126953, 6.060976505279541, 6.15822172164917, 6.087040424346924, 6.080313205718994]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,32,0.185,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2290,97,10,2290,286,0.5104367745259916,0.3539115646258503,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[2.5868659019470215, 2.718925714492798, 2.6463632583618164, 2.620814561843872, 2.565641164779663, 2.623939275741577, 2.579688310623169, 2.7359864711761475, 2.6129870414733887, 2.586287021636963]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,44,0.2,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.6977984959401097,0.4747269494538988,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[2.151275634765625, 2.100646734237671, 2.1306424140930176, 2.0888328552246094, 2.0205166339874268, 2.060168743133545, 2.08603835105896, 2.110050916671753, 2.0682976245880127, 2.201967716217041]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,37,0.165,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2224,97,10,2224,272,0.4291455752859644,0.7305820868624977,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.0367162227630615, 2.9496569633483887, 3.0399065017700195, 3.0312416553497314, 3.017367362976074, 2.977630853652954, 3.095966339111328, 3.0134289264678955, 3.0188872814178467, 3.121885299682617]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,16,0.135,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2262,97,10,2262,220,0.5582256571531325,0.3844246031746031,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[4.6086530685424805, 4.605643272399902, 4.525101661682129, 4.51807165145874, 4.535965442657471, 4.490375518798828, 4.498271465301514, 4.549838542938232, 4.604501247406006, 4.5570197105407715]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,21,0.115,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2248,97,10,2248,220,0.4874325051411881,0.4333866240341061,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.974792003631592, 5.9430742263793945, 5.720907688140869, 5.69112491607666, 5.700685501098633, 5.703908920288086, 5.66068696975708, 5.664255142211914, 5.862483501434326, 5.940626621246338]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,15,0.17,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2224,97,10,2224,286,0.4307366999744239,0.5422885572139304,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.8831591606140137, 4.017931938171387, 3.941241502761841, 3.9502015113830566, 3.9827558994293213, 3.925253391265869, 3.8887455463409424, 4.030178546905518, 3.9326305389404297, 3.91786789894104]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,41,0.12,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2384,97,10,2384,220,0.6238344291315927,0.4953512396694215,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[4.648890972137451, 4.676011085510254, 4.585264205932617, 4.708125114440918, 4.684340476989746, 4.597168445587158, 4.586764812469482, 4.551275730133057, 4.613113880157471, 4.730701446533203]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,44,0.135,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2304,97,10,2304,220,0.6868794848752973,0.4700702734738803,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[3.866551160812378, 3.8389837741851807, 3.857893466949463, 3.829927921295166, 3.7791216373443604, 3.811007261276245, 3.8272645473480225, 3.8461105823516846, 3.811582565307617, 3.900259494781494]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,16,0.11,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2262,97,10,2262,220,0.5572969549290625,0.3816137566137566,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.442532062530518, 5.318582534790039, 5.25580358505249, 5.243095397949219, 5.258656024932861, 5.222925662994385, 5.229637145996094, 5.279001235961914, 5.313694953918457, 5.277363300323486]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
1,beta,9,0.094,10,0.0,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1.0,32.0,2196,97,10,2196,220,0.5564900244721013,0.5327966607036375,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[5.82295560836792, 5.799394130706787, 5.825777053833008, 5.862517356872559, 5.818685531616211, 5.834283828735352, 5.856875896453857, 5.822997570037842, 5.8481903076171875, 5.904159069061279]",sae,286,raw,full,transfer,false,local,1000,0.1,default_response_matrix_araf,10,"5,10,20,50",false,32,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",1.0,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv,model/result/default_araf_flat/araf/araf_sae_beta_pre-32_n-max_k-10_d-0p0_b0db63d6ff5d.csv.config.json,Pre-32
