seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt
46,beta,1,max,1.0,raw,4,0.4276446418176324,0.6761618221507353
0,beta,1,max,1.0,raw,9,0.4417271249555384,0.6308333704146143
29,beta,1,max,1.0,raw,3,0.4250979759378105,0.673323229298072
13,beta,1,max,1.0,raw,5,0.4378323484736909,0.6466632563694024
14,beta,1,max,1.0,raw,3,0.4386040517088448,0.5978249526061903
9,beta,1,max,1.0,raw,4,0.4217511984407304,0.6730651210364814
16,beta,1,max,1.0,raw,3,0.4242088260508514,0.6581049882008819
25,beta,1,max,1.0,raw,3,0.4351657003475745,0.6062924404933295
26,beta,1,max,1.0,raw,3,0.4392465232935156,0.6297813453166847
6,beta,1,max,1.0,raw,5,0.4405004609416234,0.61213127957314
15,beta,1,max,1.0,raw,5,0.4383553080284283,0.6292980320231054
36,beta,1,max,1.0,raw,8,0.4507224085863694,0.6109500897666068
2,beta,1,max,1.0,raw,4,0.4226942760968455,0.634872372276642
5,beta,1,max,1.0,raw,3,0.4049518826240386,0.676914268659627
24,beta,1,max,1.0,raw,4,0.4280683180605374,0.643476948333876
4,beta,1,max,1.0,raw,3,0.4382817742655673,0.6514406358668653
38,beta,1,max,1.0,raw,5,0.4235074636506504,0.6411536181953158
18,beta,1,max,1.0,raw,5,0.4313548250921856,0.6473577884433648
34,beta,1,max,1.0,raw,5,0.4312472730356879,0.6567396760348214
40,beta,1,max,1.0,raw,3,0.4184213487329859,0.6671930763740185
20,beta,1,max,1.0,raw,4,0.4135232689109727,0.6594550339832083
11,beta,1,max,1.0,raw,3,0.4440976688275723,0.6269425073996152
45,beta,1,max,1.0,raw,3,0.4158338409272933,0.6593718575618133
31,beta,1,max,1.0,raw,5,0.4124348516747728,0.6866525757633168
47,beta,1,max,1.0,raw,5,0.4174569463516762,0.6623192178245403
7,beta,1,max,1.0,raw,4,0.4171394784842097,0.690672503034534
22,beta,1,max,1.0,raw,4,0.4381251806947169,0.6200020440456597
10,beta,1,max,1.0,raw,5,0.4282734578706597,0.6442283668110522
44,beta,1,max,1.0,raw,3,0.4301052143875311,0.6368249672262867
39,beta,1,max,1.0,raw,5,0.417857734696641,0.6519946205777811
27,beta,1,max,1.0,raw,4,0.4536418105106553,0.5961995726649687
30,beta,1,max,1.0,raw,4,0.4522425345600184,0.6119088893053473
3,beta,1,max,1.0,raw,5,0.4310443954725562,0.6369477923994589
35,beta,1,max,1.0,raw,4,0.4227718956587985,0.6679519916490935
41,beta,1,max,1.0,raw,3,0.4331260426826642,0.6523916371875174
19,beta,1,max,1.0,raw,5,0.4255167813460295,0.6324713435467871
8,beta,1,max,1.0,raw,3,0.4298363167810952,0.6437854728420889
48,beta,1,max,1.0,raw,3,0.4487817878143507,0.6120791258365201
1,beta,1,max,1.0,raw,4,0.4354524895048358,0.6434700534209986
37,beta,1,max,1.0,raw,3,0.4341435426398102,0.6552826205885692
17,beta,1,max,1.0,raw,3,0.4445731399723749,0.6416172839506173
42,beta,1,max,1.0,raw,4,0.4343071987560322,0.6476380331827086
49,beta,1,max,1.0,raw,4,0.4466475668276458,0.6367032800345579
32,beta,1,max,1.0,raw,4,0.4423471230095663,0.6109120066936271
23,beta,1,max,1.0,raw,4,0.4218906646928549,0.650354472832445
12,beta,1,max,1.0,raw,4,0.4247288778777502,0.6294319336702745
43,beta,1,max,1.0,raw,5,0.4377738912741218,0.6237055203991347
33,beta,1,max,1.0,raw,4,0.4319376549216119,0.6322476955121044
46,beta,1,max,1.0,raw,5,0.42781222954373,0.6771979238472733
28,beta,1,max,1.0,raw,4,0.4409682877766396,0.6396945412694743
21,beta,1,max,1.0,raw,4,0.4291139936838575,0.6324813878353702
14,beta,1,max,1.0,raw,4,0.438780749186283,0.5900249638680857
0,beta,1,max,1.0,raw,10,0.4426989068168394,0.6156682674370446
29,beta,1,max,1.0,raw,4,0.4262718908500253,0.6645871715054105
13,beta,1,max,1.0,raw,6,0.4376831352586035,0.6435273719136962
9,beta,1,max,1.0,raw,5,0.4231072020907913,0.6609011981881058
26,beta,1,max,1.0,raw,4,0.4390125524544575,0.6228851624233009
6,beta,1,max,1.0,raw,6,0.441084195694668,0.5985398599185975
16,beta,1,max,1.0,raw,4,0.425545373377874,0.6565310273694832
25,beta,1,max,1.0,raw,4,0.434888418975795,0.6132235129331031
15,beta,1,max,1.0,raw,6,0.4392509504013765,0.6169514014061496
2,beta,1,max,1.0,raw,5,0.423208372475448,0.639086675660581
36,beta,1,max,1.0,raw,9,0.4494443409918572,0.6124028725314183
38,beta,1,max,1.0,raw,6,0.4239737967905448,0.6400116667479643
18,beta,1,max,1.0,raw,6,0.4315207647242734,0.646814938294174
5,beta,1,max,1.0,raw,4,0.4066494665000021,0.6743292308442336
24,beta,1,max,1.0,raw,5,0.4285475260875339,0.6418912135026593
4,beta,1,max,1.0,raw,4,0.4389945456159463,0.6364436716895734
31,beta,1,max,1.0,raw,6,0.4139782621958568,0.6764616566531194
11,beta,1,max,1.0,raw,4,0.443943093156281,0.6233257655055495
34,beta,1,max,1.0,raw,6,0.432028755608475,0.6506422924901185
40,beta,1,max,1.0,raw,4,0.4193861449362523,0.6649765473641276
47,beta,1,max,1.0,raw,6,0.4182746694600792,0.6504942091642186
45,beta,1,max,1.0,raw,4,0.4175676578248283,0.6590740857474763
22,beta,1,max,1.0,raw,5,0.438416593737011,0.6137687620484158
20,beta,1,max,1.0,raw,5,0.4144544365922342,0.6536325433315302
7,beta,1,max,1.0,raw,5,0.4180964159068982,0.6816243604323075
10,beta,1,max,1.0,raw,6,0.4288460555509077,0.6361517320244949
39,beta,1,max,1.0,raw,6,0.4184685152452135,0.6451922159402658
3,beta,1,max,1.0,raw,6,0.431472745673399,0.6423201328249908
35,beta,1,max,1.0,raw,5,0.4235621905697923,0.6625954631733914
30,beta,1,max,1.0,raw,5,0.4521652284474647,0.612797507496252
44,beta,1,max,1.0,raw,4,0.4307743891355407,0.6311455327398152
27,beta,1,max,1.0,raw,5,0.4530625464709986,0.6009928888346945
19,beta,1,max,1.0,raw,6,0.4256925928048954,0.6295640223740769
8,beta,1,max,1.0,raw,4,0.4305669281424917,0.6400983554160855
41,beta,1,max,1.0,raw,4,0.4340759208257709,0.6443733918689395
1,beta,1,max,1.0,raw,5,0.4359523442520025,0.6412439644544894
48,beta,1,max,1.0,raw,4,0.4484115978562499,0.6000698344885278
23,beta,1,max,1.0,raw,5,0.4227646524742618,0.6475886549964984
17,beta,1,max,1.0,raw,4,0.4443900945168108,0.634781207133059
42,beta,1,max,1.0,raw,5,0.4345171092179952,0.6474358429958902
43,beta,1,max,1.0,raw,6,0.4379234989019234,0.6244634861039621
37,beta,1,max,1.0,raw,4,0.4348251624183437,0.6504412075888479
32,beta,1,max,1.0,raw,5,0.4421548993120155,0.6195565472040162
49,beta,1,max,1.0,raw,5,0.4465330362710698,0.6317138155833792
12,beta,1,max,1.0,raw,5,0.4256283721846257,0.6275892511899588
46,beta,1,max,1.0,raw,6,0.4290880356515723,0.6626601873659621
33,beta,1,max,1.0,raw,5,0.4320493463240893,0.6325261537836583
28,beta,1,max,1.0,raw,5,0.4413306247439827,0.6331857205522947
21,beta,1,max,1.0,raw,5,0.4290396574959463,0.6383709088355106
14,beta,1,max,1.0,raw,5,0.4386954663829572,0.596859808172382
29,beta,1,max,1.0,raw,5,0.4273582093409582,0.6502839112902006
13,beta,1,max,1.0,raw,7,0.4383612738190696,0.6457012836285564
0,beta,1,max,1.0,raw,11,0.4429615941890946,0.6220139585351411
9,beta,1,max,1.0,raw,6,0.4238269296093093,0.6540177049340021
26,beta,1,max,1.0,raw,5,0.4391906123747934,0.6240246807076757
6,beta,1,max,1.0,raw,7,0.440670311403904,0.6098161251815737
15,beta,1,max,1.0,raw,7,0.4385470904953447,0.6301413001085708
16,beta,1,max,1.0,raw,5,0.4260277340887372,0.648363291490904
25,beta,1,max,1.0,raw,5,0.4350837332058739,0.6103374094202898
2,beta,1,max,1.0,raw,6,0.4238258572706738,0.6343629579946801
38,beta,1,max,1.0,raw,7,0.4243783148409972,0.641489053904251
36,beta,1,max,1.0,raw,10,0.4501365904667792,0.6146815080789946
18,beta,1,max,1.0,raw,7,0.4326179452721566,0.6494507980083101
11,beta,1,max,1.0,raw,5,0.4439040380071669,0.6238130614742073
24,beta,1,max,1.0,raw,6,0.4293192412474262,0.628744030174753
47,beta,1,max,1.0,raw,7,0.4185527215823359,0.6487125640880111
34,beta,1,max,1.0,raw,7,0.4324463448841828,0.6460195446058342
31,beta,1,max,1.0,raw,7,0.4145725275992488,0.6713898100693397
22,beta,1,max,1.0,raw,6,0.4382910729053773,0.619600283347019
4,beta,1,max,1.0,raw,5,0.4393500143519354,0.6387488270684992
5,beta,1,max,1.0,raw,5,0.4079180730627257,0.6722141728800519
7,beta,1,max,1.0,raw,6,0.4187032360326306,0.6739861397698043
40,beta,1,max,1.0,raw,5,0.4199781158399805,0.6706552080146835
10,beta,1,max,1.0,raw,7,0.428972672702486,0.6398739810737375
39,beta,1,max,1.0,raw,7,0.4196375749423692,0.6411707698179824
45,beta,1,max,1.0,raw,5,0.418525948296572,0.659617999585761
3,beta,1,max,1.0,raw,7,0.431591894238458,0.655951912433895
20,beta,1,max,1.0,raw,6,0.4144976326848383,0.6637536452576374
35,beta,1,max,1.0,raw,6,0.4240592642697918,0.6685207333256877
30,beta,1,max,1.0,raw,6,0.4528192442239702,0.6023566341829086
27,beta,1,max,1.0,raw,6,0.4528215148375928,0.5974334956393537
44,beta,1,max,1.0,raw,5,0.4309702193720798,0.6295362141981163
19,beta,1,max,1.0,raw,7,0.426880092255364,0.6246645266174364
41,beta,1,max,1.0,raw,5,0.4345052091716446,0.6410629609663372
8,beta,1,max,1.0,raw,5,0.4308628825704613,0.6453448250813575
23,beta,1,max,1.0,raw,6,0.4235822254331275,0.6506504521292784
1,beta,1,max,1.0,raw,6,0.4362669837891971,0.6422414346620094
48,beta,1,max,1.0,raw,5,0.4484751974602891,0.5952310886711281
43,beta,1,max,1.0,raw,7,0.4379619645767909,0.6244759338319152
42,beta,1,max,1.0,raw,6,0.4353222460179502,0.6400162144117507
17,beta,1,max,1.0,raw,5,0.4444227699700217,0.6309327846364884
46,beta,1,max,1.0,raw,7,0.4291563392371847,0.6677661970549937
32,beta,1,max,1.0,raw,6,0.4420844412899725,0.6206341514433134
37,beta,1,max,1.0,raw,5,0.4346831271721555,0.643088285386926
49,beta,1,max,1.0,raw,6,0.4461000405317338,0.6317296436379464
12,beta,1,max,1.0,raw,6,0.4263945196375689,0.6232373039690388
33,beta,1,max,1.0,raw,6,0.4322946866247867,0.6305418929003624
14,beta,1,max,1.0,raw,6,0.4390075119718377,0.5877065150064755
21,beta,1,max,1.0,raw,6,0.429539446899977,0.6384674813878354
28,beta,1,max,1.0,raw,6,0.4415809488188335,0.6311470604684571
29,beta,1,max,1.0,raw,6,0.4271638976457715,0.6618360907669084
13,beta,1,max,1.0,raw,8,0.4383759075086874,0.6424780026658989
0,beta,1,max,1.0,raw,12,0.4422524704397841,0.6316052315412235
26,beta,1,max,1.0,raw,6,0.4392922340024444,0.6232787506405421
9,beta,1,max,1.0,raw,7,0.4242435476175469,0.6602004286201354
6,beta,1,max,1.0,raw,8,0.4404255598259669,0.6171725561260446
2,beta,1,max,1.0,raw,7,0.42429616021602,0.6294106733449455
15,beta,1,max,1.0,raw,8,0.43895829209646,0.6224115622595368
16,beta,1,max,1.0,raw,6,0.4261363237554358,0.6613027248139125
38,beta,1,max,1.0,raw,8,0.4246364216406799,0.6370365123773772
25,beta,1,max,1.0,raw,6,0.4354077617367408,0.6018781792878395
11,beta,1,max,1.0,raw,6,0.4442966988812885,0.6173259555683188
18,beta,1,max,1.0,raw,8,0.4340697244931394,0.6220858211383121
36,beta,1,max,1.0,raw,11,0.4483902464370307,0.6134951526032316
47,beta,1,max,1.0,raw,8,0.4196388000216793,0.6480791047804323
34,beta,1,max,1.0,raw,8,0.4333060573130279,0.6412352384878393
22,beta,1,max,1.0,raw,7,0.4383489342307685,0.6204989585939785
24,beta,1,max,1.0,raw,7,0.4289731590181694,0.643353820688158
31,beta,1,max,1.0,raw,8,0.4154561359431701,0.6826987759145495
7,beta,1,max,1.0,raw,7,0.420768735510417,0.6767173632515796
10,beta,1,max,1.0,raw,8,0.4293685596377298,0.6415466658017956
4,beta,1,max,1.0,raw,6,0.4393940525617822,0.6393801401998123
39,beta,1,max,1.0,raw,8,0.420023404644346,0.6375879672702116
5,beta,1,max,1.0,raw,6,0.4090225901415953,0.6751419600746023
40,beta,1,max,1.0,raw,6,0.4209400519312793,0.6525425079025186
35,beta,1,max,1.0,raw,7,0.4247668896225315,0.6638327103700565
3,beta,1,max,1.0,raw,8,0.4323126795460768,0.6358808879596606
27,beta,1,max,1.0,raw,7,0.4520306691318634,0.6076284291419213
45,beta,1,max,1.0,raw,6,0.4192517278200053,0.6564937969208233
30,beta,1,max,1.0,raw,7,0.4526958735554117,0.6045118065967017
20,beta,1,max,1.0,raw,7,0.4150371775864827,0.6551700189318219
19,beta,1,max,1.0,raw,8,0.4261577236717632,0.6362931224512289
44,beta,1,max,1.0,raw,6,0.4314661838634495,0.6279040732036885
23,beta,1,max,1.0,raw,7,0.4246197703614709,0.641046341996887
43,beta,1,max,1.0,raw,8,0.4381573030913367,0.6224583926282536
41,beta,1,max,1.0,raw,6,0.434829411792849,0.6384040593460095
42,beta,1,max,1.0,raw,7,0.4353202093171539,0.6439162965290577
8,beta,1,max,1.0,raw,6,0.4316412291371532,0.6331303027661552
1,beta,1,max,1.0,raw,7,0.4367239745344495,0.6356540219847955
48,beta,1,max,1.0,raw,6,0.4483681794661567,0.5949364394120459
46,beta,1,max,1.0,raw,8,0.4302644670670837,0.6478271484375
17,beta,1,max,1.0,raw,6,0.4430525638199622,0.6349938271604938
32,beta,1,max,1.0,raw,7,0.4420346032801243,0.6185870171524195
37,beta,1,max,1.0,raw,6,0.4348534679526325,0.6447227340290465
49,beta,1,max,1.0,raw,7,0.4470910477068977,0.6220613403064708
14,beta,1,max,1.0,raw,7,0.4388462029377469,0.5921748596955535
12,beta,1,max,1.0,raw,7,0.4262946821660489,0.6272395350349202
33,beta,1,max,1.0,raw,7,0.4322516487932943,0.6303718695557313
21,beta,1,max,1.0,raw,7,0.4296161592388006,0.6374494310998736
28,beta,1,max,1.0,raw,7,0.4415916121187264,0.6352998491303941
29,beta,1,max,1.0,raw,7,0.4284208876312764,0.6495339740622759
13,beta,1,max,1.0,raw,9,0.4387354436997433,0.6408688068421075
26,beta,1,max,1.0,raw,7,0.4395132744209,0.6146963603226724
0,beta,1,max,1.0,raw,13,0.4430196359461104,0.6203408511352005
2,beta,1,max,1.0,raw,8,0.4247069147653216,0.6297677096376847
9,beta,1,max,1.0,raw,8,0.4247890951868601,0.6548493741171886
6,beta,1,max,1.0,raw,9,0.4410039536964963,0.602867785592038
15,beta,1,max,1.0,raw,9,0.4390378897615105,0.6240506646006598
38,beta,1,max,1.0,raw,9,0.4248328364023769,0.6350786904108819
16,beta,1,max,1.0,raw,7,0.4271621011189127,0.649165120593692
11,beta,1,max,1.0,raw,7,0.4438683365472344,0.6186959335584952
25,beta,1,max,1.0,raw,7,0.4349309389332401,0.6113950475093579
18,beta,1,max,1.0,raw,9,0.4342503087400086,0.6300730306964408
47,beta,1,max,1.0,raw,9,0.420123703824932,0.6507447224228285
36,beta,1,max,1.0,raw,12,0.4494082673058507,0.6130822262118492
31,beta,1,max,1.0,raw,9,0.4159106986383821,0.672157506206642
22,beta,1,max,1.0,raw,8,0.4386730306173645,0.6161137758104817
34,beta,1,max,1.0,raw,9,0.4329066287808505,0.6406432624457431
7,beta,1,max,1.0,raw,8,0.4211615428248068,0.6772739565234046
10,beta,1,max,1.0,raw,9,0.4298865637470412,0.6300075435979118
24,beta,1,max,1.0,raw,8,0.4299520545111867,0.6309125013567785
3,beta,1,max,1.0,raw,9,0.4322047107825071,0.6437858197023736
39,beta,1,max,1.0,raw,9,0.4202831399866455,0.6468182685655669
4,beta,1,max,1.0,raw,7,0.4392744082398195,0.6401487553126897
27,beta,1,max,1.0,raw,8,0.452407004985323,0.6059192275822316
30,beta,1,max,1.0,raw,8,0.4524080095783261,0.6136451305597201
40,beta,1,max,1.0,raw,7,0.4214300528972485,0.6517035026001835
35,beta,1,max,1.0,raw,8,0.4257142250432678,0.6575777221778827
5,beta,1,max,1.0,raw,7,0.4101417175624877,0.6688387008936454
45,beta,1,max,1.0,raw,7,0.4196621823716395,0.6499146007246182
20,beta,1,max,1.0,raw,8,0.4154448376876017,0.6645947737588487
19,beta,1,max,1.0,raw,9,0.426989075873849,0.6359607489253829
23,beta,1,max,1.0,raw,8,0.4246787575165045,0.6400824862528486
43,beta,1,max,1.0,raw,9,0.4384298830736984,0.620687114583018
44,beta,1,max,1.0,raw,7,0.4318088186540264,0.6218561232305048
46,beta,1,max,1.0,raw,9,0.4305017732114082,0.6509183995863972
42,beta,1,max,1.0,raw,8,0.4354042538177064,0.6522675025167616
41,beta,1,max,1.0,raw,7,0.4354754162659,0.6317491531056333
1,beta,1,max,1.0,raw,8,0.4368803370235727,0.6314824327100883
48,beta,1,max,1.0,raw,7,0.4479327328336325,0.595880138623327
8,beta,1,max,1.0,raw,7,0.4315063992829173,0.6401265036610879
17,beta,1,max,1.0,raw,7,0.4442096572680677,0.6287318244170097
32,beta,1,max,1.0,raw,8,0.4425195983544545,0.6153067912425045
14,beta,1,max,1.0,raw,8,0.4391084294036304,0.5921046605477035
37,beta,1,max,1.0,raw,7,0.435591759528619,0.6445953199351768
49,beta,1,max,1.0,raw,8,0.4471261919062775,0.621545279777352
33,beta,1,max,1.0,raw,8,0.4329001919705218,0.6238484112481417
21,beta,1,max,1.0,raw,8,0.4304434974865193,0.6317337406939177
12,beta,1,max,1.0,raw,8,0.4263636604194649,0.6264080181496525
28,beta,1,max,1.0,raw,8,0.4423585257695036,0.62566750872436
29,beta,1,max,1.0,raw,8,0.428443269002125,0.6553271559560867
26,beta,1,max,1.0,raw,8,0.4391891873675919,0.6225702219404109
13,beta,1,max,1.0,raw,10,0.439378469271685,0.6367367244400359
0,beta,1,max,1.0,raw,14,0.4423724714337875,0.6321956796314234
15,beta,1,max,1.0,raw,10,0.439105850333176,0.6206927447322097
2,beta,1,max,1.0,raw,9,0.4246769329325503,0.6327827536169052
9,beta,1,max,1.0,raw,9,0.4246617745473759,0.6660193731430519
6,beta,1,max,1.0,raw,10,0.4409198782067337,0.6052606031841913
11,beta,1,max,1.0,raw,8,0.444034012720326,0.6210689435354033
38,beta,1,max,1.0,raw,10,0.4250395903659877,0.644101710521656
16,beta,1,max,1.0,raw,8,0.427573029905798,0.6508585095750081
18,beta,1,max,1.0,raw,10,0.4341596913677364,0.6374055357081996
25,beta,1,max,1.0,raw,8,0.4357272232338194,0.5956579476197331
47,beta,1,max,1.0,raw,10,0.4211830186086102,0.6392566671429027
34,beta,1,max,1.0,raw,10,0.4333812605353662,0.6421621523315308
31,beta,1,max,1.0,raw,10,0.4173064287380194,0.6555169510931432
10,beta,1,max,1.0,raw,10,0.4300022879528566,0.633683846370064
3,beta,1,max,1.0,raw,10,0.4329246823184068,0.6330073176731029
7,beta,1,max,1.0,raw,9,0.4223513386531862,0.6663579246360705
36,beta,1,max,1.0,raw,13,0.4486550816749707,0.6136685816876123
22,beta,1,max,1.0,raw,9,0.4386247923832312,0.6168006456364911
39,beta,1,max,1.0,raw,10,0.4212977557463668,0.6297958562942818
24,beta,1,max,1.0,raw,9,0.4303247754486833,0.6322102599587539
30,beta,1,max,1.0,raw,9,0.452867155047663,0.6047968203398301
35,beta,1,max,1.0,raw,9,0.4254677869804766,0.6620469083155651
4,beta,1,max,1.0,raw,8,0.4396775753308264,0.639320803665066
27,beta,1,max,1.0,raw,9,0.4521478772417391,0.6030814125889242
40,beta,1,max,1.0,raw,8,0.4222958196665713,0.6527438946670744
19,beta,1,max,1.0,raw,10,0.4267452596044703,0.63361346853301
5,beta,1,max,1.0,raw,8,0.4107147592192343,0.6665140693715231
20,beta,1,max,1.0,raw,9,0.4165585695554914,0.6581310558312363
45,beta,1,max,1.0,raw,8,0.4208910381613778,0.6402928489738579
23,beta,1,max,1.0,raw,9,0.4246336493971393,0.6412878075927217
43,beta,1,max,1.0,raw,10,0.4385915490758758,0.6204839138348086
44,beta,1,max,1.0,raw,8,0.4309931598372796,0.6406571255389288
46,beta,1,max,1.0,raw,10,0.430881402152107,0.6500818589154412
42,beta,1,max,1.0,raw,9,0.4360789141425888,0.6416314494259954
1,beta,1,max,1.0,raw,9,0.4368589166073768,0.6399617320731457
41,beta,1,max,1.0,raw,8,0.4352752283191788,0.6375560718093962
48,beta,1,max,1.0,raw,8,0.4476679695552595,0.6010744054732313
8,beta,1,max,1.0,raw,8,0.4314142557055551,0.6424579652874631
17,beta,1,max,1.0,raw,8,0.4444996794097654,0.6302338820301784
14,beta,1,max,1.0,raw,9,0.4396623749051124,0.5773192935037634
32,beta,1,max,1.0,raw,9,0.4423874608484057,0.6161128155069029
49,beta,1,max,1.0,raw,9,0.4467062971815149,0.6377363903462058
33,beta,1,max,1.0,raw,9,0.4327026007316476,0.6279607485220419
37,beta,1,max,1.0,raw,8,0.4354596927441411,0.6416244748603929
28,beta,1,max,1.0,raw,9,0.4417863913724834,0.6336206751330637
12,beta,1,max,1.0,raw,9,0.4272103430913002,0.6241280193815294
21,beta,1,max,1.0,raw,9,0.4305058229686169,0.6322801657536171
26,beta,1,max,1.0,raw,9,0.438837934740579,0.6308866081434311
29,beta,1,max,1.0,raw,9,0.4296712005298095,0.6486421568182574
15,beta,1,max,1.0,raw,11,0.4396013476159333,0.6167840653954401
13,beta,1,max,1.0,raw,11,0.4388446070350254,0.6402432800948039
2,beta,1,max,1.0,raw,10,0.4250983790525798,0.6317642438353858
6,beta,1,max,1.0,raw,11,0.4412706386235009,0.6023903007291712
11,beta,1,max,1.0,raw,9,0.4448762563841513,0.6054907330526786
38,beta,1,max,1.0,raw,11,0.4260528293288251,0.6330784378318024
0,beta,1,max,1.0,raw,15,0.443263056035114,0.6178161293303804
9,beta,1,max,1.0,raw,10,0.4253699039285123,0.6620573766499439
18,beta,1,max,1.0,raw,11,0.4341846254714033,0.6318112666193636
34,beta,1,max,1.0,raw,11,0.4338420122817014,0.6410700429205365
31,beta,1,max,1.0,raw,11,0.4172820930538147,0.6607631492674761
25,beta,1,max,1.0,raw,9,0.4353772504509047,0.6069035536039927
16,beta,1,max,1.0,raw,9,0.4277914523010866,0.6444540952040338
10,beta,1,max,1.0,raw,11,0.4298918498231887,0.630461600924451
47,beta,1,max,1.0,raw,11,0.4215362036147628,0.6422713071638313
3,beta,1,max,1.0,raw,11,0.4336932471961445,0.6266363300946992
7,beta,1,max,1.0,raw,10,0.4229282723636827,0.6589581214305276
22,beta,1,max,1.0,raw,10,0.4392216560270347,0.6083418208217768
36,beta,1,max,1.0,raw,14,0.4485403328465416,0.6088689407540395
39,beta,1,max,1.0,raw,11,0.4212257192615176,0.6467314940719006
27,beta,1,max,1.0,raw,10,0.4525352619457725,0.5998112742177303
30,beta,1,max,1.0,raw,10,0.4529849526598794,0.6012095514742629
24,beta,1,max,1.0,raw,10,0.4308151360744779,0.6218682161076738
35,beta,1,max,1.0,raw,10,0.4271965477689187,0.6529830266887299
4,beta,1,max,1.0,raw,9,0.4402114428933775,0.6281331070265497
19,beta,1,max,1.0,raw,11,0.4269571079023003,0.6427880111319298
40,beta,1,max,1.0,raw,9,0.4222841751018778,0.6547950443560722
20,beta,1,max,1.0,raw,10,0.4170964130874779,0.6473911420239411
5,beta,1,max,1.0,raw,9,0.4108660233273984,0.6641870597097361
43,beta,1,max,1.0,raw,11,0.4387898674537015,0.6207638195012162
23,beta,1,max,1.0,raw,10,0.4246415800709961,0.6510434189923059
45,beta,1,max,1.0,raw,9,0.4207998279729825,0.6504173908345114
46,beta,1,max,1.0,raw,11,0.4312485860718478,0.6480889413871017
44,beta,1,max,1.0,raw,9,0.4321601468447831,0.6241598484589139
42,beta,1,max,1.0,raw,10,0.4359416284673305,0.6509008405754875
41,beta,1,max,1.0,raw,9,0.4352318347096026,0.6453819192191143
1,beta,1,max,1.0,raw,10,0.4373316270538855,0.6339146291349907
14,beta,1,max,1.0,raw,10,0.4390825701433201,0.5877335435553804
48,beta,1,max,1.0,raw,9,0.447259628055798,0.600500791706501
17,beta,1,max,1.0,raw,9,0.4438914832371706,0.6338302469135803
8,beta,1,max,1.0,raw,9,0.4330000894328371,0.6250108960948395
32,beta,1,max,1.0,raw,10,0.442091873531683,0.6200341653883699
33,beta,1,max,1.0,raw,10,0.432948517342128,0.6265714055459715
28,beta,1,max,1.0,raw,10,0.442004953993139,0.6305419648626778
37,beta,1,max,1.0,raw,9,0.4361797404891078,0.6324932389888418
49,beta,1,max,1.0,raw,10,0.4470779491620595,0.6227419466528611
26,beta,1,max,1.0,raw,10,0.4394197408923215,0.6186207074940455
12,beta,1,max,1.0,raw,10,0.4276205634327718,0.6126893582948086
21,beta,1,max,1.0,raw,10,0.4306249622405856,0.629511167298778
15,beta,1,max,1.0,raw,12,0.4397426075620334,0.6139913986655282
29,beta,1,max,1.0,raw,10,0.4294161373183037,0.6585785982012397
6,beta,1,max,1.0,raw,12,0.4408223839585662,0.614820008341603
38,beta,1,max,1.0,raw,12,0.4257409662911173,0.6352838273882588
11,beta,1,max,1.0,raw,10,0.4448728231262642,0.609388753972069
13,beta,1,max,1.0,raw,12,0.4391550027732807,0.6374869287217314
2,beta,1,max,1.0,raw,11,0.4254028493702851,0.6284030021651701
0,beta,1,max,1.0,raw,16,0.4427647741653996,0.6340837443650715
34,beta,1,max,1.0,raw,12,0.4341152937924666,0.6329596983438007
18,beta,1,max,1.0,raw,12,0.4350967818603004,0.6296578370891829
31,beta,1,max,1.0,raw,12,0.4181975335699257,0.6547849489822534
9,beta,1,max,1.0,raw,11,0.4259790958292481,0.6525269714090887
10,beta,1,max,1.0,raw,12,0.430505199931526,0.6283336576599952
22,beta,1,max,1.0,raw,11,0.4385040206637856,0.6199639825057885
47,beta,1,max,1.0,raw,12,0.4223676383615126,0.6355521370933809
25,beta,1,max,1.0,raw,10,0.4353790301920316,0.6080672929263844
16,beta,1,max,1.0,raw,10,0.4286369833451718,0.6327970775229197
3,beta,1,max,1.0,raw,12,0.4339973358498823,0.6310490714549256
39,beta,1,max,1.0,raw,12,0.4215953747915456,0.6446998974212171
7,beta,1,max,1.0,raw,11,0.4228789604772834,0.6697666653516543
27,beta,1,max,1.0,raw,11,0.4523836022776837,0.598030018761726
30,beta,1,max,1.0,raw,11,0.4525186823049483,0.6126073681909046
36,beta,1,max,1.0,raw,15,0.4491162888148993,0.6092861759425494
35,beta,1,max,1.0,raw,11,0.4265192967149313,0.6692065000386183
24,beta,1,max,1.0,raw,11,0.4313375004165909,0.6220937805275155
19,beta,1,max,1.0,raw,12,0.4284512508865101,0.6228741871486829
4,beta,1,max,1.0,raw,10,0.440199425976252,0.6372698984379312
43,beta,1,max,1.0,raw,12,0.4385861300250562,0.6220418983794404
20,beta,1,max,1.0,raw,11,0.4173985094073978,0.6481161514310576
40,beta,1,max,1.0,raw,10,0.4223670738799643,0.6563800091771184
5,beta,1,max,1.0,raw,10,0.4121681822269329,0.670995079034499
23,beta,1,max,1.0,raw,11,0.4261986847302277,0.6305114856689166
46,beta,1,max,1.0,raw,12,0.4307176206333565,0.6624319039139093
42,beta,1,max,1.0,raw,11,0.4365559678896302,0.6397513093366137
45,beta,1,max,1.0,raw,10,0.4220976418645979,0.6447041943201227
44,beta,1,max,1.0,raw,10,0.4321017154393379,0.6224636032222619
