seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max
12,beta,1,4,0.5,raw,0.4864371150805722,0.6243423339577184,0.5000745002556811,0.4704388870040417,0.5,0.54375,0.28125,0.6859375,0.4494307142320198,0.659375,4,5,2,30
1,beta,1,4,0.5,raw,0.4710982947185684,0.6036319311964113,0.459242906197929,0.4599643229301251,0.5,0.6385185185185185,0.3925925925925925,0.7185185185185186,0.460032236845913,0.5733333333333333,4,5,2,30
20,beta,1,4,0.5,raw,0.4357065327281773,0.5055763601760438,0.4809482012097903,0.4347775425952693,0.5,0.4485407066052227,0.4823348694316436,0.6497695852534561,0.4260036517611321,0.6513056835637481,4,11,2,30
44,beta,1,4,0.5,raw,0.4590918070278348,0.505452614811194,0.451822892847711,0.4518898374778095,0.5,0.656060606060606,0.5515151515151515,0.7075757575757575,0.4679474954761646,0.6196969696969697,4,16,2,30
37,beta,1,4,0.5,raw,0.4403321354794627,0.4321406648404608,0.4686227625775389,0.4279086485182409,0.5,0.5063063063063062,0.4864864864864865,0.6468468468468469,0.4585046086927309,0.5891891891891892,4,18,2,30
32,beta,1,4,0.5,raw,0.4648917998796297,0.5148403960655615,0.4495971578600248,0.4581309886972897,0.5,0.5453125000000001,0.5984375,0.7109375,0.4236731179859428,0.71875,4,4,2,30
33,beta,1,4,0.5,raw,0.4469998832079502,0.4602630497772687,0.4662203560474275,0.4378026017969978,0.5,0.5150375939849624,0.6033834586466165,0.7086466165413534,0.4391296891902197,0.6654135338345865,4,30,2,30
41,beta,1,4,0.5,raw,0.4388239446640907,0.4780150149882076,0.4293851482241556,0.4337323285221567,0.5,0.5818181818181818,0.6045454545454546,0.6621212121212121,0.4307296945122003,0.6636363636363636,4,2,2,30
40,beta,1,4,0.5,raw,0.4466944383087963,0.4988830129944789,0.4428614875062852,0.44297237562953,0.5,0.6570972886762361,0.4657097288676236,0.7703349282296651,0.3928334179439677,0.7910685805422648,4,30,2,30
5,beta,1,4,0.5,raw,0.4553796972304249,0.5295137756291948,0.4698123972421838,0.4529311488935245,0.5,0.5802098950524738,0.5427286356821589,0.6401799100449774,0.4209930596787596,0.7271364317841079,4,26,2,30
0,beta,1,4,0.5,raw,0.4524772717105293,0.5661310513931663,0.4459180896921442,0.4498967072034638,0.5,0.4255952380952381,0.6815476190476191,0.6636904761904762,0.4418086353089262,0.6517857142857143,4,27,2,30
8,beta,1,4,0.5,raw,0.4494838098468146,0.4615747604859582,0.4580412081843358,0.4451619278507853,0.5,0.5703125,0.5578125,0.734375,0.4776648607310842,0.5296875,4,21,2,30
25,beta,1,4,0.5,raw,0.4500533602125132,0.4466681675328238,0.4560303446707728,0.436901517644461,0.5,0.5980392156862745,0.3741830065359477,0.7679738562091503,0.4799588607006728,0.6209150326797386,4,2,2,30
9,beta,1,4,0.5,raw,0.4411578365555999,0.4518697716184921,0.4317675442756324,0.4340703252494828,0.5,0.6454248366013072,0.4673202614379085,0.7205882352941176,0.4763389594679234,0.5588235294117647,4,18,2,30
17,beta,1,4,0.5,raw,0.4744621959153959,0.6484508513029783,0.4532054961165024,0.466574915384108,0.5,0.5461309523809523,0.5461309523809524,0.6949404761904762,0.4561073223837666,0.6369047619047619,4,24,2,30
48,beta,1,4,0.5,raw,0.4524657287581097,0.5195270911028762,0.46362642163439,0.4511328015602844,0.5,0.5562218890554722,0.4827586206896551,0.6836581709145427,0.4203451285761846,0.7331334332833584,4,15,2,30
29,beta,1,4,0.5,raw,0.4721979962084262,0.588594060157996,0.4658053253769851,0.4646114281711142,0.5,0.4814814814814815,0.4385185185185185,0.68,0.4851001418344498,0.5392592592592592,4,9,2,30
13,beta,1,4,0.5,raw,0.4612888031948387,0.4710265034115217,0.4474238319946994,0.4553728908999929,0.5,0.45625,0.5625,0.6625,0.4676063255021717,0.6046875,4,24,2,30
45,beta,1,4,0.5,raw,0.4711271093902773,0.5862972172590567,0.4618797370141208,0.467192350636693,0.5,0.4842578710644677,0.6056971514242878,0.7061469265367317,0.4821950556867069,0.5892053973013492,4,11,2,30
3,beta,1,4,0.7,raw,0.4453737317200235,0.5453762771343182,0.4428029034152809,0.4431344188394006,0.5,0.5461106655974338,0.4426623897353648,0.6455493183640737,0.439102660409291,0.5934242181234964,4,29,2,30
39,beta,1,4,0.7,raw,0.442737310994532,0.5071780129025452,0.436807561316212,0.4370156229366891,0.5,0.5387234042553192,0.4757446808510638,0.6953191489361702,0.4445774134849872,0.6238297872340426,4,4,2,30
27,beta,1,4,0.7,raw,0.4731279021845589,0.6017801213176377,0.4869379257309964,0.465274162737086,0.5,0.468266253869969,0.4620743034055727,0.6625386996904025,0.4462319635972371,0.6385448916408669,4,4,2,30
14,beta,1,4,0.7,raw,0.4543057218626682,0.5418396056252309,0.4454998659514751,0.4512602979536408,0.5,0.5476003147128246,0.5916601101494886,0.6546026750590086,0.4504066517369627,0.6695515342250197,4,11,2,30
4,beta,1,4,0.7,raw,0.4484714262619796,0.5142039165368442,0.4613876084780676,0.4414541167915509,0.5,0.5610367892976589,0.4974916387959866,0.6764214046822743,0.4095858467732506,0.7993311036789298,4,12,2,30
46,beta,1,4,0.7,raw,0.45279806773562,0.548570755857207,0.4654773273170738,0.4488820680185575,0.5,0.6168831168831169,0.5446428571428572,0.6915584415584416,0.4279471786873112,0.6469155844155845,4,20,2,30
10,beta,1,4,0.7,raw,0.4444235411420526,0.5056268459517423,0.4612085224513888,0.4407089937925311,0.5,0.5209876543209877,0.5736625514403292,0.6641975308641974,0.4333470648032687,0.7086419753086419,4,27,2,30
9,beta,1,4,0.7,raw,0.4619914467895071,0.562778827649102,0.5021156315156283,0.4601344046726198,0.5,0.4843749999999999,0.56796875,0.63515625,0.4411567050115156,0.678125,4,19,2,30
11,beta,1,4,0.7,raw,0.474351820900889,0.7115934929612928,0.4254733906246621,0.4481109726278549,0.5,0.4201416207710464,0.4956726986624705,0.6601101494885916,0.4184806576694647,0.6813532651455546,4,25,2,30
6,beta,1,4,0.7,raw,0.4740003909499733,0.5614738376106885,0.4819789660274543,0.4711676715150357,0.5,0.4768518518518518,0.529320987654321,0.6342592592592593,0.4518211119191589,0.6844135802469137,4,22,2,30
15,beta,1,4,0.7,raw,0.4393311055642597,0.5441877554194862,0.5961492150176515,0.4346841041657175,0.5,0.5309364548494984,0.5576923076923077,0.6856187290969898,0.4455146163561362,0.6270903010033444,4,15,2,30
45,beta,1,4,0.7,raw,0.4538519881047857,0.5602432385606456,0.4619412565392127,0.4504644123388557,0.5,0.5296875,0.52578125,0.64765625,0.4736726409840481,0.578125,4,19,2,30
20,beta,1,4,0.7,raw,0.4404882489367914,0.4861091519119502,0.4370191179213871,0.4344462185389439,0.5,0.5114893617021277,0.4382978723404255,0.6434042553191489,0.4556122457291577,0.6340425531914894,4,18,2,30
38,beta,1,4,0.7,raw,0.471506865059034,0.584673293372841,0.4674813108992457,0.4661498433656316,0.5,0.5825617283950617,0.654320987654321,0.6589506172839507,0.4373447619634643,0.6913580246913581,4,30,2,30
35,beta,1,4,0.7,raw,0.4471646823833106,0.5222663873682614,0.4345883312133016,0.4428826007799108,0.5,0.5053497942386831,0.6551440329218107,0.6008230452674896,0.4382133118439535,0.697119341563786,4,17,2,30
18,beta,1,4,0.7,raw,0.4685780527729903,0.5437099146043688,0.5440347758881235,0.4650805054726564,0.5,0.4860681114551084,0.4504643962848297,0.6687306501547987,0.4910983493163545,0.5541795665634676,4,17,2,30
34,beta,1,4,0.7,raw,0.4792275873792859,0.6270120183075778,0.4589745703116672,0.467093337658275,0.5,0.6200772200772202,0.4710424710424711,0.6447876447876448,0.4268535620080186,0.7343629343629344,4,9,2,30
42,beta,1,4,0.7,raw,0.4580433553150222,0.520134711606011,0.4528327361087607,0.4529199465106776,0.5,0.4001623376623376,0.5665584415584415,0.8051948051948052,0.4643739201262331,0.5965909090909091,4,20,2,30
22,beta,1,4,0.7,raw,0.4527108338549261,0.5390358517459375,0.4589136596746497,0.4438278479189982,0.5,0.5055555555555555,0.5523809523809524,0.6857142857142857,0.4109616138359935,0.7373015873015873,4,7,2,30
5,beta,1,4,0.7,raw,0.4590829459325088,0.6098142898953987,0.4418696443915729,0.451885435266155,0.5,0.509375,0.53828125,0.6546875,0.4180311174297672,0.70703125,4,16,2,30
30,beta,1,4,0.7,raw,0.4530705057458536,0.4975842290531739,0.4405723729731347,0.4492345558371264,0.5,0.5212510024057738,0.6118684843624699,0.6639935846030472,0.4322508041954612,0.6920609462710505,4,10,2,30
47,beta,1,4,0.7,raw,0.4510778849407953,0.534824574845874,0.5236604699610571,0.4488857195813647,0.5,0.4833333333333333,0.5722222222222222,0.6111111111111112,0.4250892825871656,0.7071428571428572,4,29,2,30
28,beta,1,4,0.7,raw,0.4594841366832547,0.5337298519879045,0.465144164518148,0.4555789173039654,0.5,0.5688434303697876,0.5066876475216364,0.6498819826907946,0.4250072478630029,0.7332808811959087,4,13,2,30
31,beta,1,4,0.7,raw,0.4552387723486127,0.5314861221654845,0.4570954106606426,0.4519738175280097,0.5,0.6555555555555556,0.6158730158730159,0.6579365079365079,0.4457874108071641,0.6563492063492065,4,22,2,30
23,beta,1,4,0.7,raw,0.4581966702135864,0.5186943254124021,0.4662822296518844,0.4564732462636155,0.5,0.5806451612903225,0.4130605822187254,0.6026750590086546,0.4272358397207002,0.7033831628638867,4,10,2,30
2,beta,1,4,0.7,raw,0.4654954781338269,0.5378976482079675,0.4615158235403754,0.4623433833815348,0.5,0.5515873015873016,0.5674603174603176,0.6793650793650794,0.45500125153862,0.6468253968253969,4,2,2,30
43,beta,1,4,0.7,raw,0.461802672812978,0.5325629894629053,0.477583276616971,0.4575355225723048,0.5,0.469047619047619,0.5825396825396826,0.6674603174603174,0.3755449071284636,0.8555555555555555,4,27,2,30
12,beta,1,4,0.7,raw,0.4608147506203606,0.5861790222846692,0.4566380855597378,0.4568036971961833,0.5,0.4848484848484848,0.6192696192696192,0.6456876456876457,0.4678629588433316,0.5982905982905984,4,21,2,30
19,beta,1,4,0.7,raw,0.4691913910777228,0.6053410549252505,0.4685862573099038,0.4640555872546805,0.5,0.6064814814814815,0.4074074074074074,0.6751543209876544,0.436664123394284,0.6890432098765432,4,24,2,30
32,beta,1,4,0.7,raw,0.4398716946494212,0.4883718482844108,0.4541355899654391,0.4360007585411735,0.5,0.5557337610264635,0.4161988773055333,0.6655974338412189,0.4045297808747561,0.7289494787489976,4,13,2,30
26,beta,1,4,0.7,raw,0.4417010647796102,0.5200135423199003,0.4625890207964381,0.4402821498831599,0.5,0.4968749999999999,0.60546875,0.5859375,0.4205789437664254,0.6390625000000001,4,9,2,30
8,beta,1,4,0.7,raw,0.4500358116947014,0.4989322347591348,0.4479076990811943,0.4465309339062078,0.5,0.4469135802469135,0.4263374485596707,0.6567901234567901,0.4266456089870766,0.7308641975308642,4,2,2,30
7,beta,1,4,0.7,raw,0.4721415373259392,0.5909349566747361,0.4696926969188658,0.4698726720252469,0.5,0.6011014948859166,0.6388670338316286,0.6254917387883556,0.4548187499021203,0.6549960660896931,4,28,2,30
36,beta,1,4,0.7,raw,0.4536639986952438,0.4909631244326691,0.4638190957286534,0.4502697798235464,0.5,0.5033444816053512,0.5903010033444817,0.6279264214046821,0.4757279295710691,0.5342809364548495,4,28,2,30
40,beta,1,4,0.7,raw,0.4605358928118424,0.5665048973733734,0.4638459210791225,0.4499721511859577,0.5,0.54296875,0.55078125,0.637109375,0.4492354680143208,0.5390625,4,20,2,30
49,beta,1,4,0.7,raw,0.4586673534536256,0.5534037927306654,0.4682149535565426,0.4461365988172993,0.5,0.5294117647058824,0.5301857585139319,0.7469040247678018,0.4393465209511051,0.6486068111455109,4,12,2,30
48,beta,1,4,0.7,raw,0.4534564286007121,0.5242698087428972,0.457498588611948,0.4513134094448882,0.5,0.5389457120377655,0.4437450826121164,0.6317859952793076,0.4572170238648709,0.6199842643587725,4,28,2,30
29,beta,1,4,0.7,raw,0.4789907782230376,0.6070082504255366,0.4697036737587473,0.4716449195574039,0.5,0.3958333333333333,0.482253086419753,0.6358024691358024,0.4685158144562621,0.6064814814814815,4,22,2,30
21,beta,1,4,0.7,raw,0.4670531395446762,0.5474586914103524,0.4596295631043163,0.457793000362559,0.5,0.4560994560994561,0.5104895104895105,0.6651126651126651,0.4205154659214384,0.7389277389277389,4,8,2,30
17,beta,1,4,0.7,raw,0.4699072064197627,0.5763541499039687,0.4740592688373044,0.4667495639719303,0.5,0.4936507936507937,0.584126984126984,0.6896825396825397,0.4765554646457354,0.5484126984126985,4,17,2,30
1,beta,1,4,0.7,raw,0.453214669398676,0.5195267755989772,0.4673494236996118,0.449087306155788,0.5,0.4757201646090535,0.502880658436214,0.6691358024691358,0.4104296545048823,0.7621399176954733,4,24,2,30
24,beta,1,4,0.7,raw,0.4512853273369062,0.5355444565154266,0.4478385121523209,0.4487971774089846,0.5,0.4163961038961038,0.5,0.6761363636363635,0.4407043446464953,0.6534090909090908,4,24,2,30
41,beta,1,4,0.7,raw,0.4573589193671499,0.5939942660568738,0.4484981396178294,0.4516392388526274,0.5,0.5580495356037152,0.5580495356037152,0.6756965944272446,0.464063952023068,0.5944272445820433,4,13,2,30
0,beta,1,4,0.7,raw,0.4734298428460752,0.5408223216528198,0.4755707254659759,0.4708006666745527,0.5,0.5593750000000001,0.4484375,0.66171875,0.4551695048389113,0.684375,4,28,2,30
44,beta,1,4,0.7,raw,0.4444201379162733,0.5237932561979188,0.4564845246630254,0.4433499978035913,0.5,0.5255704169944926,0.4799370574350905,0.6805664830841857,0.4803084439445791,0.4398111723052714,4,3,2,30
16,beta,1,4,0.7,raw,0.478264801305839,0.6171234435629191,0.4577172339726751,0.4684934390808636,0.5,0.5837837837837838,0.57992277992278,0.6216216216216216,0.4659331882719923,0.6069498069498069,4,8,2,30
25,beta,1,4,0.7,raw,0.4503175648094051,0.4615827666774636,0.4585164383507133,0.4424352888431145,0.5,0.4678819444444444,0.5833333333333333,0.6831597222222222,0.4560535929174582,0.6831597222222222,4,18,2,30
13,beta,1,4,0.7,raw,0.4593303107238105,0.4393928486493851,0.4801403567125853,0.4523511395155543,0.5,0.6296296296296295,0.4716049382716049,0.640329218106996,0.4511178219605474,0.6683127572016461,4,22,2,30
33,beta,1,4,0.7,raw,0.4666440705664416,0.6286961459232697,0.446589279199406,0.4533506357815623,0.5,0.4853395061728396,0.4868827160493826,0.6458333333333333,0.4370749315970156,0.6944444444444444,4,5,2,30
37,beta,1,4,0.7,raw,0.4543921740511977,0.5678674988046544,0.4545871558350649,0.4517123630353202,0.5,0.53728949478749,0.5196471531676022,0.6744186046511628,0.4189963142988571,0.7137129109863672,4,12,2,30
14,beta,1,4,0.9,raw,0.4739183332171226,0.6183056661640193,0.4568148858877974,0.4654363493256517,0.5,0.4888991674375578,0.4898242368177613,0.6864014801110083,0.4426230142694815,0.6840888066604995,4,23,2,30
23,beta,1,4,0.9,raw,0.4606908849701285,0.576378297197801,0.4795601324666552,0.4580672821282479,0.5,0.4378478664192949,0.5041743970315399,0.6256957328385899,0.4482571634687178,0.6349721706864564,4,20,2,30
3,beta,1,4,0.9,raw,0.4740065840030473,0.5740569788584753,0.4558030440985433,0.4674086133608067,0.5,0.4995374653098982,0.6271970397779834,0.6836262719703978,0.4517977778085854,0.6591119333950047,4,19,2,30
35,beta,1,4,0.9,raw,0.4721714244506993,0.5784383131008111,0.4693997330631916,0.4694794224778652,0.5,0.590566037735849,0.4660377358490566,0.6075471698113208,0.4591402803594656,0.665566037735849,4,25,2,30
15,beta,1,4,0.9,raw,0.4505609612059618,0.5773129301400981,0.441946222643522,0.4468212502172754,0.5,0.5646511627906976,0.4958139534883721,0.6344186046511628,0.4331093909463398,0.6767441860465117,4,20,2,30
19,beta,1,4,0.9,raw,0.4646325152356132,0.5498644997837943,0.5527816320915396,0.4601102291079429,0.5,0.6377217553688141,0.5312791783380019,0.6055088702147526,0.4297585341952631,0.6811391223155929,4,11,2,30
11,beta,1,4,0.9,raw,0.4667571302276945,0.6134496081143986,0.4623103145874155,0.4587842789193933,0.5,0.5809435707678076,0.4648473635522664,0.6646623496762258,0.4095392036175044,0.7488436632747456,4,15,2,30
39,beta,1,4,0.9,raw,0.4774880723312336,0.6146426791832617,0.4670614665808795,0.4687479813850171,0.5,0.5648148148148148,0.5175925925925926,0.6569444444444444,0.4597731934007947,0.6583333333333333,4,4,2,30
10,beta,1,4,0.9,raw,0.449785041462864,0.4817995543983001,0.4864483879946037,0.4451646392021059,0.5,0.5202702702702703,0.4942084942084943,0.6414092664092664,0.492629836390967,0.5337837837837838,4,15,2,30
31,beta,1,4,0.9,raw,0.4702386899548288,0.600368801656,0.4668422820539739,0.4651888039511841,0.5,0.5672268907563025,0.5168067226890756,0.657796451914099,0.4284265222123831,0.7366946778711484,4,12,2,30
7,beta,1,4,0.9,raw,0.4396964861636796,0.4956933606014989,0.449192527337349,0.4361928075994132,0.5,0.5922233300099701,0.5124626121635094,0.6984047856430708,0.4308881457796575,0.652542372881356,4,19,2,30
36,beta,1,4,0.9,raw,0.4540588686982283,0.5272399517619397,0.453930057419978,0.450405328383231,0.5,0.5299227799227799,0.5704633204633205,0.6829150579150579,0.4395345485277348,0.6771235521235521,4,19,2,30
40,beta,1,4,0.9,raw,0.4530822306212579,0.5732976831351082,0.43633583697246,0.4424429004273317,0.5,0.5055555555555555,0.5087962962962963,0.624074074074074,0.4273158425209732,0.6675925925925926,4,9,2,30
33,beta,1,4,0.9,raw,0.4621712128127542,0.6084465387473339,0.4673990650914023,0.4566825123054234,0.5,0.5148837209302326,0.4469767441860465,0.6306976744186046,0.4372819459291197,0.6827906976744186,4,9,2,30
26,beta,1,4,0.9,raw,0.4424694220705314,0.5600322261546574,0.4436024407062513,0.4398670705301179,0.5,0.4739382239382239,0.6196911196911197,0.6206563706563707,0.4356817370263288,0.6356177606177607,4,14,2,30
34,beta,1,4,0.9,raw,0.4544590025205795,0.4996808792019171,0.5458200360879435,0.4502290394493515,0.5,0.4643939393939394,0.4964646464646465,0.65,0.4633715742554153,0.6560606060606061,4,29,2,30
43,beta,1,4,0.9,raw,0.4493587939028728,0.5143270339479106,0.4465815714506964,0.4451572917365019,0.5,0.5911627906976744,0.564186046511628,0.6516279069767441,0.4222720891156028,0.6906976744186046,4,12,2,30
16,beta,1,4,0.9,raw,0.4503857753787024,0.4776259891207251,0.4891936817892253,0.4459148983751307,0.5,0.5325123152709359,0.4921182266009852,0.6945812807881774,0.4496584688985956,0.6507389162561577,4,18,2,30
30,beta,1,4,0.9,raw,0.4546704246487114,0.5522093419157645,0.4493074412488927,0.4514190525181784,0.5,0.4797297297297297,0.5082046332046333,0.6385135135135135,0.4262031599636982,0.7200772200772201,4,5,2,30
28,beta,1,4,0.9,raw,0.4558064604107626,0.4920268023505818,0.4651391349055367,0.4525051645911531,0.5,0.5287524366471735,0.5657894736842105,0.6671539961013645,0.4685763991280005,0.6023391812865496,4,10,2,30
0,beta,1,4,0.9,raw,0.4398930530458728,0.4714356416991586,0.4401042945756294,0.4291088022030226,0.5,0.427801724137931,0.5129310344827587,0.6756465517241379,0.4642799067265031,0.5964439655172413,4,11,2,30
6,beta,1,4,0.9,raw,0.4522358292889492,0.4958217505964081,0.4490958335891306,0.4480401541647328,0.5,0.4910377358490566,0.5297169811320754,0.6915094339622642,0.4327819717051939,0.684433962264151,4,13,2,30
5,beta,1,4,0.9,raw,0.4526029078294509,0.5131944533631848,0.4578709997876652,0.4499887253090608,0.5,0.4829059829059828,0.5365622032288699,0.6514719848053181,0.4410976073542001,0.6590693257359924,4,18,2,30
4,beta,1,4,0.9,raw,0.454151405142215,0.5452102936984093,0.475090583521232,0.4515542890864768,0.5,0.4174528301886792,0.6033018867924528,0.5952830188679246,0.4651548963122777,0.5735849056603773,4,20,2,30
25,beta,1,4,0.9,raw,0.468489526858564,0.575230466225019,0.4879290722128556,0.4656768513937656,0.5,0.4762790697674419,0.5297674418604651,0.6604651162790698,0.4534904058970395,0.6544186046511629,4,19,2,30
46,beta,1,4,0.9,raw,0.458403345381636,0.5501744329670342,0.4986042120591127,0.4518524750230498,0.5,0.51994301994302,0.5047483380816714,0.6528964862298196,0.4474999759183909,0.6628679962013296,4,11,2,30
27,beta,1,4,0.9,raw,0.4601124961271221,0.4924623841961689,0.4545320336842264,0.45793642573584,0.5,0.5366795366795367,0.5685328185328186,0.6013513513513513,0.47437095147819,0.5859073359073359,4,21,2,30
8,beta,1,4,0.9,raw,0.4651904055735163,0.5572585574383374,0.4640475273927952,0.4618956257727598,0.5,0.5632075471698114,0.4816037735849057,0.6094339622641509,0.4474487762596847,0.6745283018867925,4,2,2,30
42,beta,1,4,0.9,raw,0.4377054345229962,0.5259880724758462,0.4382035184801674,0.4343884719845223,0.5,0.5748768472906405,0.5344827586206896,0.5921182266009853,0.434002726361725,0.5970443349753695,4,2,2,30
