seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,observed_train_pairs,auc_knn,rmse_knn,auc_araf,rmse_araf
21,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.4451854926239046,0.56,0.4999539383890778
29,0.014,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4272000533228923,0.3333333333333333,0.4329841211537173
42,0.024,1,bernoulli,4,0.1,sae,raw,94,0.9047619047619048,0.3690474861960751,0.5238095238095237,0.6722617921160278
27,0.005,1,bernoulli,4,0.1,sae,raw,94,0.3,0.6395281729588042,0.6666666666666667,0.4903322099428168
45,0.01,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4347760003043795,0.5833333333333333,0.4736163736223787
26,0.026,1,bernoulli,4,0.1,sae,raw,97,0.4,0.5656322057275553,0.5238095238095238,0.5442336463696639
38,0.029,1,bernoulli,4,0.1,sae,raw,94,0.2222222222222222,0.4579464641551162,0.5625,0.4511158235419411
10,0.029,1,bernoulli,4,0.1,sae,raw,94,0.4,0.5140975232933384,0.4166666666666667,0.496879825928482
44,0.03,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4515601134979649,0.7083333333333333,0.3857855084393956
32,0.028,1,bernoulli,4,0.1,sae,raw,97,0.7142857142857144,0.4113590406372366,0.6799999999999999,0.4229231282697375
22,0.032,1,bernoulli,4,0.1,sae,raw,97,0.8333333333333333,0.4114616691679472,0.3125,0.4251409142759001
34,0.035,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4785871491208943,0.125,0.4059785339372201
0,0.034,1,bernoulli,4,0.1,sae,raw,94,0.2083333333333333,0.5018649487658748,0.3333333333333333,0.4486845904153786
6,0.035,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.5452997135095142,0.5238095238095237,0.5061503865702621
12,0.036,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333333,0.5199097136831357,0.9047619047619048,0.3863044986115315
28,0.034,1,bernoulli,4,0.1,sae,raw,94,0.28,0.56609641183748,0.5714285714285714,0.4668766256863276
18,0.038,1,bernoulli,4,0.1,sae,raw,97,0.5833333333333333,0.5381792544884096,0.6,0.5084542547559046
24,0.04,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.535302719899819,0.76,0.4290079638946812
40,0.036,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4660424876244922,0.8333333333333334,0.3855581496425053
12,0.008,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333333,0.5199097136831357,0.9047619047619048,0.3768606912607405
46,0.038,1,bernoulli,4,0.1,sae,raw,94,0.5,0.5198061796416196,0.48,0.5006018235345989
34,0.006,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4785871491208943,0.125,0.4083869921532208
8,0.006,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4081273350787579,0.875,0.4167530884127721
18,0.002,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333333,0.5381792544884096,0.8095238095238095,0.3480580932830048
46,0.002,1,bernoulli,4,0.1,sae,raw,94,0.5,0.5198061796416196,0.5714285714285714,0.5311852303458812
24,0.004,1,bernoulli,4,0.1,sae,raw,97,0.4166666666666667,0.535302719899819,0.9523809523809524,0.4157353025362899
38,0.015,1,bernoulli,4,0.1,sae,raw,94,0.2222222222222222,0.4579464641551162,0.76,0.4101384113610552
0,0.0159,1,bernoulli,4,0.1,sae,raw,94,0.2083333333333333,0.5018649487658748,0.3333333333333333,0.4481240908561646
26,0.0159,1,bernoulli,4,0.1,sae,raw,97,0.4,0.5656322057275553,0.5238095238095238,0.5452836999146766
3,0.002,1,bernoulli,4,0.1,sae,raw,94,0.375,0.467494602758698,0.5625,0.4680173870916081
49,0.022,1,bernoulli,4,0.1,sae,raw,94,1.0,0.3542512647717928,0.2857142857142857,0.5214375678497567
20,0.01,1,bernoulli,4,0.1,sae,raw,97,0.0833333333333333,0.524008084078302,0.4761904761904761,0.5051152120546714
6,0.016,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.5452997135095142,0.8125,0.4299760889735223
22,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.8333333333333333,0.4114616691679472,0.5416666666666666,0.4860261952695291
2,0.005,1,bernoulli,4,0.1,sae,raw,94,0.6875,0.4408028791408875,0.4375,0.3848437312285294
4,0.014,1,bernoulli,4,0.1,sae,raw,94,0.375,0.490674843048282,0.5,0.5364892605011511
40,0.008,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4660424876244922,0.75,0.3834731182290714
42,0.0151,1,bernoulli,4,0.1,sae,raw,94,0.9047619047619048,0.3690474861960751,0.5238095238095237,0.6735056672257835
24,0.012,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.535302719899819,0.8400000000000001,0.4095503919101945
32,0.016,1,bernoulli,4,0.1,sae,raw,97,0.7142857142857144,0.4113590406372366,0.64,0.420848551402636
8,0.015,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4081273350787579,0.8571428571428572,0.4171215633905792
14,0.0151,1,bernoulli,4,0.1,sae,raw,94,0.625,0.5257947990859644,0.76,0.4344227572472172
10,0.018,1,bernoulli,4,0.1,sae,raw,94,0.4,0.5140975232933384,0.4166666666666667,0.4958481067839431
27,0.024,1,bernoulli,4,0.1,sae,raw,94,0.3,0.6395281729588042,0.625,0.4948058042681535
30,0.014,1,bernoulli,4,0.1,sae,raw,94,0.2857142857142857,0.6183555993298022,0.7777777777777778,0.3443574523262835
38,0.018,1,bernoulli,4,0.1,sae,raw,94,0.2222222222222222,0.4579464641551162,0.5625,0.4499284859628808
44,0.02,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4515601134979649,0.7083333333333333,0.3859757307939512
21,0.022,1,bernoulli,4,0.1,sae,raw,97,0.4583333333333333,0.4451854926239046,0.56,0.5210293845897926
16,0.02,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4779932245658168,0.1666666666666666,0.6470484966235556
5,0.025,1,bernoulli,4,0.1,sae,raw,94,0.5714285714285714,0.4670264026930147,0.28,0.5675989156382003
46,0.01,1,bernoulli,4,0.1,sae,raw,94,0.5,0.5198061796416196,0.5599999999999999,0.4728875500654512
28,0.005,1,bernoulli,4,0.1,sae,raw,94,0.28,0.56609641183748,0.5714285714285714,0.4618082389020601
33,0.025,1,bernoulli,4,0.1,sae,raw,94,0.7500000000000001,0.3894619603049204,0.3809523809523809,0.482714066455608
4,0.002,1,bernoulli,4,0.1,sae,raw,94,0.375,0.490674843048282,0.5,0.542645969090279
1,0.03,1,bernoulli,4,0.1,sae,raw,94,0.0952380952380952,0.4837952651549117,0.0833333333333333,0.6459572939707413
0,0.024,1,bernoulli,4,0.1,sae,raw,94,0.2083333333333333,0.5018649487658748,0.3333333333333333,0.4483274490946429
5,0.002,1,bernoulli,4,0.1,sae,raw,94,0.5714285714285714,0.4670264026930147,0.36,0.5724062177313715
39,0.026,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857144,0.3609872808434819,0.5416666666666666,0.4761341859267382
11,0.026,1,bernoulli,4,0.1,sae,raw,94,0.25,0.5537380366615366,0.4285714285714286,0.4726793740661146
28,0.024,1,bernoulli,4,0.1,sae,raw,94,0.28,0.56609641183748,0.5714285714285714,0.4669207643959663
22,0.022,1,bernoulli,4,0.1,sae,raw,97,0.8333333333333333,0.4114616691679472,0.3125,0.4248049505824885
35,0.032,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.4345910571001113,0.7083333333333334,0.4790897117545578
6,0.025,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.5452997135095142,0.5238095238095237,0.5061749979668513
25,0.036,1,bernoulli,4,0.1,sae,raw,97,0.875,0.3650951017958628,0.8333333333333334,0.3477894709932795
34,0.025,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4785871491208943,0.125,0.4064340541294046
23,0.029,1,bernoulli,4,0.1,sae,raw,94,0.5555555555555556,0.4575611694018542,0.2916666666666666,0.5761906507633294
13,0.034,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.5140072847993029,0.6799999999999999,0.4576432295979143
45,0.028,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4347760003043795,0.4583333333333333,0.5261037871692332
6,0.002,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.5452997135095142,0.4761904761904762,0.5237430136403558
7,0.032,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.4583333333333333,0.4932547759672205
31,0.002,1,bernoulli,4,0.1,sae,raw,94,0.625,0.4254350216959936,0.1875,0.5437959914652826
2,0.03,1,bernoulli,4,0.1,sae,raw,94,0.6875,0.4408028791408875,0.2222222222222222,0.4692102080490826
49,0.006,1,bernoulli,4,0.1,sae,raw,94,1.0,0.3542512647717928,0.2857142857142857,0.5208350149763298
31,0.038,1,bernoulli,4,0.1,sae,raw,97,0.625,0.4254350216959936,0.6190476190476191,0.4687371093249091
39,0.012,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857144,0.3609872808434819,0.56,0.4074204529895636
23,0.015,1,bernoulli,4,0.1,sae,raw,97,0.5555555555555556,0.4575611694018542,0.9166666666666666,0.356233675064021
5,0.01,1,bernoulli,4,0.1,sae,raw,94,0.5714285714285714,0.4670264026930147,0.9375,0.4058297441109724
17,0.028,1,bernoulli,4,0.1,sae,raw,97,0.5,0.3839210496843681,0.7200000000000002,0.3438204238018728
35,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.4345910571001113,0.4800000000000001,0.5382937049255277
33,0.01,1,bernoulli,4,0.1,sae,raw,97,0.7500000000000001,0.3894619603049204,0.7083333333333333,0.4367231897664144
3,0.038,1,bernoulli,4,0.1,sae,raw,94,0.375,0.467494602758698,0.7916666666666666,0.4202641356483259
37,0.04,1,bernoulli,4,0.1,sae,raw,94,0.5238095238095238,0.4753873437848163,0.7916666666666667,0.4127986260507695
47,0.035,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.3948131158717347,0.7083333333333333,0.4460800148741738
29,0.03,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4272000533228923,0.3333333333333333,0.434700849836803
19,0.035,1,bernoulli,4,0.1,sae,raw,94,0.75,0.3936329236134051,0.7083333333333333,0.4407446806949636
41,0.034,1,bernoulli,4,0.1,sae,raw,94,0.68,0.4485864584611551,0.64,0.4427292837533785
9,0.04,1,bernoulli,4,0.1,sae,raw,94,0.8,0.4457022985372144,0.7142857142857143,0.4463859970364007
3,0.02,1,bernoulli,4,0.1,sae,raw,94,0.375,0.467494602758698,0.625,0.4429896825725605
11,0.012,1,bernoulli,4,0.1,sae,raw,94,0.25,0.5537380366615366,0.5416666666666667,0.5081957031458677
7,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.2857142857142857,0.5424271221695527
43,0.005,1,bernoulli,4,0.1,sae,raw,94,0.625,0.4406798639703069,1.0,0.3237397895955612
27,0.008,1,bernoulli,4,0.1,sae,raw,97,0.3,0.6395281729588042,0.5,0.4265378826150262
41,0.0159,1,bernoulli,4,0.1,sae,raw,94,0.68,0.4485864584611551,0.68,0.3979424973370735
13,0.008,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.5140072847993029,0.8095238095238095,0.4141892652979092
9,0.004,1,bernoulli,4,0.1,sae,raw,94,0.8,0.4457022985372144,0.3333333333333333,0.4899842585497194
21,0.006,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.4451854926239046,0.56,0.5189464403972206
37,0.004,1,bernoulli,4,0.1,sae,raw,94,0.5238095238095238,0.4753873437848163,0.7142857142857142,0.4851589165950598
1,0.0151,1,bernoulli,4,0.1,sae,raw,94,0.0952380952380952,0.4837952651549117,0.8095238095238095,0.3470139517287959
32,0.002,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857144,0.4113590406372366,0.3125,0.4417046238975242
29,0.0151,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4272000533228923,0.25,0.40025952681784
47,0.016,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.3948131158717347,0.25,0.6313000253174316
15,0.005,1,bernoulli,4,0.1,sae,raw,94,0.1111111111111111,0.4655592084653831,0.25,0.6206819620719893
17,0.014,1,bernoulli,4,0.1,sae,raw,94,0.5,0.3839210496843681,0.4,0.4073811153164727
13,0.0159,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.5140072847993029,0.8095238095238095,0.4097182523764983
45,0.014,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4347760003043795,0.3333333333333333,0.452372798085816
19,0.016,1,bernoulli,4,0.1,sae,raw,97,0.75,0.3936329236134051,0.625,0.4474433312684177
25,0.018,1,bernoulli,4,0.1,sae,raw,94,0.875,0.3650951017958628,0.96,0.4254585057824459
31,0.02,1,bernoulli,4,0.1,sae,raw,94,0.625,0.4254350216959936,0.1875,0.5349238649902055
37,0.022,1,bernoulli,4,0.1,sae,raw,94,0.5238095238095238,0.4753873437848163,0.7142857142857142,0.4815003090913915
14,0.008,1,bernoulli,4,0.1,sae,raw,94,0.625,0.5257947990859644,0.625,0.4859442363897653
40,0.026,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4660424876244922,0.8333333333333334,0.386158855758214
12,0.026,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333333,0.5199097136831357,0.9047619047619048,0.3864847496374816
35,0.006,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.4345910571001113,0.56,0.5348891823963978
0,0.008,1,bernoulli,4,0.1,sae,raw,94,0.2083333333333333,0.5018649487658748,0.3333333333333333,0.403779827970704
40,0.012,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4660424876244922,1.0,0.3532612554602286
9,0.022,1,bernoulli,4,0.1,sae,raw,94,0.8,0.4457022985372144,0.2857142857142857,0.4821215014925424
15,0.024,1,bernoulli,4,0.1,sae,raw,94,0.1111111111111111,0.4655592084653831,0.25,0.6017772737034826
21,0.025,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.4451854926239046,0.56,0.5001575698525277
49,0.025,1,bernoulli,4,0.1,sae,raw,94,1.0,0.3542512647717928,0.2857142857142857,0.5218658195190655
36,0.006,1,bernoulli,4,0.1,sae,raw,94,0.5416666666666667,0.4573697360951202,0.68,0.4830785290031324
5,0.028,1,bernoulli,4,0.1,sae,raw,94,0.5714285714285714,0.4670264026930147,0.5625,0.430018384285417
9,0.006,1,bernoulli,4,0.1,sae,raw,94,0.8,0.4457022985372144,0.36,0.5709082222516664
17,0.03,1,bernoulli,4,0.1,sae,raw,94,0.5,0.3839210496843681,0.4,0.4085436226783211
19,0.002,1,bernoulli,4,0.1,sae,raw,94,0.75,0.3936329236134051,0.6666666666666667,0.5086333756018556
6,0.01,1,bernoulli,4,0.1,sae,raw,94,0.4583333333333333,0.5452997135095142,0.75,0.3969567027059322
1,0.0159,1,bernoulli,4,0.1,sae,raw,94,0.0952380952380952,0.4837952651549117,0.8095238095238095,0.3474819517937519
24,0.015,1,bernoulli,4,0.1,sae,raw,97,0.4166666666666667,0.535302719899819,0.9523809523809524,0.4307280685367755
25,0.004,1,bernoulli,4,0.1,sae,raw,97,0.875,0.3650951017958628,1.0,0.2715263608671674
39,0.015,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857144,0.3609872808434819,0.75,0.3184177602577615
47,0.002,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.3948131158717347,0.5833333333333333,0.4464556760734103
24,0.029,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.535302719899819,0.76,0.4293179917283456
21,0.01,1,bernoulli,4,0.1,sae,raw,97,0.4583333333333333,0.4451854926239046,0.72,0.4369853262150813
23,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.5555555555555556,0.4575611694018542,0.5416666666666667,0.4602740086909109
3,0.005,1,bernoulli,4,0.1,sae,raw,94,0.375,0.467494602758698,0.8095238095238095,0.3688225157605521
5,0.014,1,bernoulli,4,0.1,sae,raw,94,0.5714285714285714,0.4670264026930147,0.2799999999999999,0.5241050733403344
7,0.016,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.5416666666666666,0.4852126016616076
36,0.032,1,bernoulli,4,0.1,sae,raw,94,0.5416666666666667,0.4573697360951202,0.48,0.4905353245512175
26,0.036,1,bernoulli,4,0.1,sae,raw,97,0.4,0.5656322057275553,0.5238095238095238,0.5441247448928274
27,0.0159,1,bernoulli,4,0.1,sae,raw,97,0.3,0.6395281729588042,0.5625,0.4422373753649305
43,0.024,1,bernoulli,4,0.1,sae,raw,94,0.625,0.4406798639703069,1.0,0.3306093174003919
14,0.034,1,bernoulli,4,0.1,sae,raw,94,0.625,0.5257947990859644,0.76,0.4358403196680546
7,0.002,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.3809523809523809,0.5472832109891773
27,0.026,1,bernoulli,4,0.1,sae,raw,97,0.3,0.6395281729588042,0.5625,0.4457614041472609
33,0.028,1,bernoulli,4,0.1,sae,raw,97,0.7500000000000001,0.3894619603049204,0.6666666666666666,0.4629397627748295
39,0.029,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857144,0.3609872808434819,0.6,0.4087860471830233
8,0.032,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4081273350787579,0.8571428571428572,0.4149897288005068
11,0.029,1,bernoulli,4,0.1,sae,raw,94,0.25,0.5537380366615366,0.375,0.5359159215025164
46,0.028,1,bernoulli,4,0.1,sae,raw,94,0.5,0.5198061796416196,0.48,0.5006613529831728
45,0.03,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4347760003043795,0.3809523809523809,0.4529128564600044
23,0.032,1,bernoulli,4,0.1,sae,raw,97,0.5555555555555556,0.4575611694018542,0.9166666666666666,0.3571115824936407
36,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.5416666666666667,0.4573697360951202,0.68,0.4860144833243371
28,0.0159,1,bernoulli,4,0.1,sae,raw,97,0.28,0.56609641183748,1.0,0.2938579416804454
34,0.01,1,bernoulli,4,0.1,sae,raw,97,0.3333333333333333,0.4785871491208943,0.5416666666666667,0.3925394257407036
13,0.036,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.5140072847993029,0.8095238095238095,0.4093319921251518
35,0.035,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.4345910571001113,0.4800000000000001,0.5382845697176013
29,0.034,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4272000533228923,0.25,0.4031341714333217
7,0.035,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.2857142857142857,0.546366618777897
1,0.034,1,bernoulli,4,0.1,sae,raw,94,0.0952380952380952,0.4837952651549117,0.8095238095238095,0.34593440794489
19,0.038,1,bernoulli,4,0.1,sae,raw,97,0.75,0.3936329236134051,0.625,0.4501198728163988
41,0.036,1,bernoulli,4,0.1,sae,raw,94,0.68,0.4485864584611551,0.68,0.3971565261817048
25,0.04,1,bernoulli,4,0.1,sae,raw,94,0.875,0.3650951017958628,0.96,0.424863228107632
47,0.038,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.3948131158717347,0.25,0.6305251284212009
41,0.008,1,bernoulli,4,0.1,sae,raw,94,0.68,0.4485864584611551,0.68,0.4020166085605672
29,0.005,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4272000533228923,0.3125,0.4087818369292907
43,0.0151,1,bernoulli,4,0.1,sae,raw,94,0.625,0.4406798639703069,1.0,0.3302303504924233
15,0.0151,1,bernoulli,4,0.1,sae,raw,94,0.1111111111111111,0.4655592084653831,0.25,0.6017775213226396
31,0.014,1,bernoulli,4,0.1,sae,raw,94,0.625,0.4254350216959936,0.1875,0.5325137981901585
47,0.01,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.3948131158717347,0.375,0.5346933855260121
33,0.016,1,bernoulli,4,0.1,sae,raw,97,0.7500000000000001,0.3894619603049204,0.6666666666666666,0.4620611912169484
11,0.018,1,bernoulli,4,0.1,sae,raw,94,0.25,0.5537380366615366,0.375,0.536434206991034
39,0.018,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857144,0.3609872808434819,0.6,0.4079581807994404
9,0.015,1,bernoulli,4,0.1,sae,raw,94,0.8,0.4457022985372144,0.2857142857142857,0.4817491852991473
25,0.012,1,bernoulli,4,0.1,sae,raw,94,0.875,0.3650951017958628,0.96,0.426459655660279
15,0.008,1,bernoulli,4,0.1,sae,raw,94,0.1111111111111111,0.4655592084653831,0.125,0.5465228172889295
33,0.002,1,bernoulli,4,0.1,sae,raw,94,0.7500000000000001,0.3894619603049204,0.6666666666666667,0.3860740489556973
17,0.02,1,bernoulli,4,0.1,sae,raw,94,0.5,0.3839210496843681,0.4,0.4073769636993508
45,0.02,1,bernoulli,4,0.1,sae,raw,94,0.5,0.4347760003043795,0.3333333333333333,0.452550161700567
23,0.022,1,bernoulli,4,0.1,sae,raw,97,0.5555555555555556,0.4575611694018542,0.9166666666666666,0.3573796398452727
1,0.024,1,bernoulli,4,0.1,sae,raw,94,0.0952380952380952,0.4837952651549117,0.8095238095238095,0.3461029628448838
35,0.025,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.4345910571001113,0.4800000000000001,0.5383585881233139
29,0.024,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333334,0.4272000533228923,0.25,0.402632692896562
37,0.006,1,bernoulli,4,0.1,sae,raw,94,0.5238095238095238,0.4753873437848163,0.8095238095238095,0.3390814463863775
7,0.025,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.2857142857142857,0.5458406748775406
3,0.03,1,bernoulli,4,0.1,sae,raw,94,0.375,0.467494602758698,0.625,0.4431096856896915
29,0.0159,1,bernoulli,4,0.1,sae,raw,97,0.5833333333333334,0.4272000533228923,0.4,0.5114244386379646
32,0.038,1,bernoulli,4,0.1,sae,raw,97,0.7142857142857144,0.4113590406372366,0.6799999999999999,0.4229843248389333
1,0.008,1,bernoulli,4,0.1,sae,raw,94,0.0952380952380952,0.4837952651549117,0.8095238095238095,0.337409023544502
13,0.026,1,bernoulli,4,0.1,sae,raw,94,0.4166666666666667,0.5140072847993029,0.8095238095238095,0.4093714335337194
41,0.026,1,bernoulli,4,0.1,sae,raw,94,0.68,0.4485864584611551,0.68,0.3973421111318712
41,0.012,1,bernoulli,4,0.1,sae,raw,94,0.68,0.4485864584611551,0.6875,0.3443889098984235
7,0.01,1,bernoulli,4,0.1,sae,raw,94,0.56,0.5004464480897276,0.5416666666666666,0.4882545463889438
25,0.015,1,bernoulli,4,0.1,sae,raw,97,0.875,0.3650951017958628,1.0,0.2800284454678644
37,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.5238095238095238,0.4753873437848163,0.8095238095238095,0.3401714476982686
18,0.028,1,bernoulli,4,0.1,sae,raw,97,0.5833333333333333,0.5381792544884096,0.6,0.5082180457889923
25,0.029,1,bernoulli,4,0.1,sae,raw,94,0.875,0.3650951017958628,0.96,0.4249669784451748
37,0.032,1,bernoulli,4,0.1,sae,raw,94,0.5238095238095238,0.4753873437848163,0.7142857142857142,0.4812098114770931
35,0.01,1,bernoulli,4,0.1,sae,raw,97,0.8095238095238095,0.4345910571001113,0.5238095238095237,0.4761771222921504
27,0.036,1,bernoulli,4,0.1,sae,raw,97,0.3,0.6395281729588042,0.5625,0.4464994139320397
47,0.028,1,bernoulli,4,0.1,sae,raw,94,0.8095238095238095,0.3948131158717347,0.25,0.6304310150387781
9,0.032,1,bernoulli,4,0.1,sae,raw,94,0.8,0.4457022985372144,0.2857142857142857,0.4824400060543872
15,0.034,1,bernoulli,4,0.1,sae,raw,94,0.1111111111111111,0.4655592084653831,0.25,0.6026916063503693
33,0.038,1,bernoulli,4,0.1,sae,raw,97,0.7500000000000001,0.3894619603049204,0.6666666666666666,0.4630722462187994
4,0.02,1,bernoulli,4,0.1,sae,raw,94,0.375,0.490674843048282,0.5,0.5375988204070331
30,0.03,1,bernoulli,4,0.1,sae,raw,94,0.2857142857142857,0.6183555993298022,0.7777777777777778,0.3451397826349279
19,0.028,1,bernoulli,4,0.1,sae,raw,97,0.75,0.3936329236134051,0.625,0.4496629260508258
12,0.012,1,bernoulli,4,0.1,sae,raw,94,0.5833333333333333,0.5199097136831357,0.32,0.5200221101938691
8,0.0155,1,bernoulli,4,0.1,sae,raw,94,0.3333333333333333,0.4081273350787579,0.875,0.4132796209984676
4,0.038,1,bernoulli,4,0.1,sae,raw,94,0.375,0.490674843048282,0.5833333333333334,0.427376723891578
48,0.035,1,bernoulli,4,0.1,sae,raw,94,0.7142857142857142,0.4095722582274695,0.6666666666666666,0.4378044567689904
38,0.04,1,bernoulli,4,0.1,sae,raw,94,0.2222222222222222,0.4579464641551162,0.5625,0.4514678050609772
