seed,model_type,n_samples,pre_revision,j_percentage,rmse_naive,rmse_rasch,rmse_2pl,rmse_mirt,auc_naive,auc_rasch,auc_2pl,auc_mirt,rmse_knn,auc_knn,agent_batch_size,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,baseline_embedding_type
0,bernoulli,1,32,0.5,0.452684155131729,0.5009477395137368,0.5505437677154179,0.4444932596234132,0.5,0.6123780837636259,0.6040112832281507,0.6222748135398739,0.4391301642574925,0.656997035762096,32,12,2,30,pca
5,bernoulli,1,32,0.5,0.4721085551455365,0.6624555779804938,0.6357324133618243,0.4572655818801669,0.5,0.5506792539719089,0.5166935298180981,0.5867833294957403,0.4669795616545897,0.5924015657379691,32,21,2,30,pca
47,beta,1,32,0.7,0.4549406605320009,0.4580848645301549,0.5222378833966658,0.4465493542903272,0.5,0.6175761307370635,0.6168064855434978,0.6231688858103082,0.4375862138814755,0.6817004027809846,32,3,2,30,pca
11,beta,1,32,0.7,0.473930627061967,0.5217046094030868,0.6286058359977865,0.4561488444398867,0.5,0.6280354363421456,0.6324708305538976,0.6062914721061686,0.4319669085804679,0.7420215567180423,32,15,2,30,pca
15,beta,1,32,0.7,0.4214758927814891,0.4041808878798857,0.5308179500941888,0.4092244963590226,0.5,0.6365532304657225,0.5845980412879588,0.6203621503558092,0.4033282928046747,0.6755654195730291,32,13,2,30,pca
45,beta,1,32,0.7,0.4508718839135296,0.4508509299439689,0.5117899721390825,0.4419620862716178,0.5,0.6375517341882833,0.6384144564266978,0.64041970271058,0.4270059313842337,0.6769804721655495,32,30,2,30,pca
43,beta,1,32,0.7,0.4621588802181549,0.4823867692413651,0.5543862182789532,0.4459025506035829,0.5,0.6497961281880528,0.6660591403502623,0.6403093710934304,0.4281439192274059,0.7026976505088033,32,4,2,30,pca
13,beta,1,32,0.7,0.4595228080661538,0.4793652523795439,0.5259763437887559,0.4481846558461068,0.5,0.6422055984555984,0.6419401544401544,0.6688042953667954,0.4351882826899292,0.6703426640926642,32,3,2,30,pca
20,beta,1,32,0.7,0.4434303865406562,0.4492015337754795,0.5601160340922786,0.4329264033027009,0.5,0.6563564204327231,0.6421969018051465,0.6381897324286263,0.4334618651370163,0.6371079247215466,32,30,2,30,pca
27,beta,1,32,0.7,0.4644176389389817,0.4788668997499457,0.647414353940246,0.4575618858640707,0.5,0.6165118679050567,0.5943928448572411,0.6709494324045407,0.4484050014562742,0.6613347093223254,32,2,2,30,pca
3,beta,1,32,0.7,0.448948803938464,0.4520888979374499,0.6060921935543129,0.4364898293207136,0.5,0.6417834316617503,0.6420476892822027,0.6336529006882988,0.4155446283172501,0.7185779252704033,32,6,2,30,pca
18,beta,1,32,0.7,0.4584964675008044,0.4690414317493246,0.6288794280783238,0.4509682794589219,0.5,0.585486641786624,0.601007049345418,0.6091345299449085,0.425593518508679,0.7078786801729755,32,4,2,30,pca
19,beta,1,32,0.7,0.4451379768635331,0.4522922526085899,0.5815186771729176,0.4416912306696448,0.5,0.5860985985985986,0.5720970970970971,0.5952327327327328,0.4260512904298166,0.6691816816816817,32,4,2,30,pca
31,beta,1,32,0.7,0.449273810951324,0.4441027857515062,0.5845255560904802,0.4409476404355537,0.5,0.6043877204244233,0.570630215610014,0.5866027262772344,0.4515011069198676,0.5965902654533097,32,6,2,30,pca
48,beta,1,32,0.7,0.4523815435719989,0.4732647438986949,0.635167320502205,0.4430444582067879,0.5,0.6254792341748864,0.6068796068796068,0.602701515744994,0.4264805152552098,0.6796163752685491,32,25,2,30,pca
7,beta,1,32,0.7,0.4580720640879018,0.4669742008001638,0.6314978896533925,0.4505559176269646,0.5,0.6545250700716289,0.5638492681407661,0.6685144814699471,0.4321331821380966,0.6834506384303956,32,2,2,30,pca
35,beta,1,32,0.7,0.4403021008066903,0.4416253381712175,0.5751043743272971,0.4355056982718734,0.5,0.5879144795800794,0.5380745103059787,0.5929202406862117,0.4280815109384688,0.6561963897068237,32,18,2,30,pca
23,beta,1,32,0.7,0.447945773117888,0.4296690330004928,0.5802837482616169,0.4361426550937131,0.5,0.6646562739585995,0.6126884743163813,0.6433554817275748,0.4321889889430107,0.6733708152312804,32,30,2,30,pca
39,beta,1,32,0.7,0.4412855303942848,0.4636362725772445,0.6051973780714525,0.4338052251107157,0.5,0.6083620346289919,0.5827300203837773,0.6133876900728663,0.4263866040941393,0.6525210280921252,32,6,2,30,pca
46,beta,1,32,0.7,0.4419159773369772,0.456664386454108,0.6269036864756015,0.4348767004163479,0.5,0.6054101283459081,0.5978061941364694,0.6144663667599448,0.3997682153179137,0.7274450072615211,32,6,2,30,pca
6,beta,1,32,0.7,0.4376539742772548,0.4530752911103308,0.6309474021508683,0.4307025883541711,0.5,0.6052360916316035,0.5180107526881721,0.606708742402992,0.456341704205898,0.5508707339878448,32,10,2,30,pca
8,beta,1,32,0.7,0.440966479905688,0.4432591396407191,0.606428800348877,0.4308796729998369,0.5,0.6324939467312349,0.6108595641646489,0.6265980629539951,0.4323895029633711,0.6449092009685229,32,2,2,30,pca
2,beta,1,32,0.7,0.4363047246028422,0.4353646722653462,0.4653832006190452,0.4259277231797402,0.5,0.6473815916377759,0.6361859082970571,0.6472382243307355,0.4122817777180523,0.695207621927378,32,13,2,30,pca
22,beta,1,32,0.7,0.4536754290463052,0.4696993750557692,0.6267051087375902,0.4434907693300127,0.5,0.5973317016400916,0.6121849092370635,0.6318012213703823,0.4361281343884832,0.6589881102352757,32,2,2,30,pca
38,beta,1,32,0.7,0.4662907621958752,0.4860362973620398,0.6550346428322078,0.4534545883649861,0.5,0.6221853685882464,0.6033705503129964,0.6238321031486498,0.4328858723058554,0.6920664766887787,32,3,2,30,pca
30,beta,1,32,0.7,0.4527813331666588,0.4709169843795605,0.639942782869318,0.4414385724681846,0.5,0.6347369691119691,0.5941240347490347,0.6610400579150579,0.4191435409401806,0.7050555019305019,32,3,2,30,pca
10,beta,1,32,0.7,0.4393522528271858,0.4066385648383906,0.5102278853356962,0.4194554777287225,0.5,0.6501260504201681,0.6205322128851541,0.6450140056022409,0.4179862009844,0.6894467787114846,32,3,2,30,pca
42,beta,1,32,0.7,0.4514512027211972,0.4573730918352389,0.5325857088126241,0.4407016734785883,0.5,0.6385715755891735,0.6093573119275496,0.6362303179993825,0.4285830261301809,0.678450138931769,32,3,2,30,pca
14,beta,1,32,0.7,0.4381231400182317,0.4367602599859857,0.5690975835334956,0.4314469640932466,0.5,0.6043964042653855,0.5675049435285269,0.6072472734772113,0.4294516176055385,0.6475415802307385,32,2,2,30,pca
26,beta,1,32,0.7,0.4477212409331394,0.4508715203671541,0.6076249399552024,0.4403585135389177,0.5,0.6124208304011258,0.5922824302134647,0.6037649542575652,0.4355709770615895,0.653964344358433,32,8,2,30,pca
34,beta,1,32,0.7,0.4553593433818486,0.4646942314937936,0.5987252293203332,0.4485052163970031,0.5,0.5971447189147562,0.5846928499496475,0.6159528463953557,0.4518834567300944,0.6167525620520111,32,5,2,30,pca
17,beta,1,32,0.7,0.453117978929517,0.4766700498198556,0.6226355172298892,0.4479140200277988,0.5,0.5617092950717404,0.5593512164691203,0.5881347473487212,0.4432141070229965,0.6361883967560823,32,19,2,30,pca
40,beta,1,32,0.7,0.4706378907392453,0.5000540584904909,0.6699349538343851,0.4602398360910543,0.5,0.6262077506338135,0.6291986494222658,0.6533945532929095,0.467641202516947,0.6246889348428025,32,3,2,30,pca
41,beta,1,32,0.7,0.4564363406094918,0.4706860139514611,0.6299793967783542,0.4517252117421862,0.5,0.5826634980545653,0.5835138976258708,0.6146059038699005,0.4088955532273918,0.7333589618135645,32,10,2,30,pca
32,beta,1,32,0.7,0.4467278291540847,0.4478609712113974,0.5853096204565676,0.442412689075899,0.5,0.6075098328416912,0.5453048180924287,0.588102261553589,0.4140341227182215,0.7047074729596854,32,2,2,30,pca
9,beta,1,32,0.7,0.4423927491274179,0.4451444877765687,0.5977481447268436,0.4334789502182171,0.5,0.6038995726495726,0.5747741841491841,0.6108925796425797,0.4410856145797009,0.6097695707070706,32,11,2,30,pca
33,beta,1,32,0.7,0.4543583297819793,0.4640210508851494,0.6393978880349516,0.4440065273737303,0.5,0.6243382491964454,0.6182997731140102,0.6243500661750803,0.4126720835353831,0.7355301096615617,32,3,2,30,pca
4,beta,1,32,0.7,0.4627657371763263,0.4926303959821755,0.6741187754180448,0.452417083751753,0.5,0.6161642589011489,0.6276077806847913,0.6270788306222272,0.4421739569433379,0.663468319872597,32,2,2,30,pca
29,beta,1,32,0.7,0.4578308707187099,0.4597049656914079,0.5987288132026966,0.4459418484128943,0.5,0.6257595805155346,0.6409511908262275,0.640007840831128,0.4388593264708874,0.6785443006958738,32,4,2,30,pca
1,beta,1,32,0.7,0.4458879467084723,0.466468823451125,0.62868204325951,0.4396334807852652,0.5,0.6179323593586945,0.5903495873256807,0.6187505929228726,0.4351006689822262,0.6335618062802391,32,2,2,30,pca
37,beta,1,32,0.7,0.4614138324139074,0.4880315981654413,0.6498272950642873,0.4549669285429966,0.5,0.5737974987974988,0.5634439634439634,0.5871091871091871,0.4453736648047061,0.6645863395863394,32,27,2,30,pca
12,beta,1,32,0.7,0.4527048925850388,0.4583610685221971,0.6133246679790968,0.4470524675600032,0.5,0.6106156323547628,0.5889755976712499,0.6240678805896198,0.4246400360576087,0.6940790288616375,32,3,2,30,pca
5,beta,1,32,0.7,0.447529544174729,0.4481942477385247,0.5906707322111352,0.440554869596675,0.5,0.6437200956937799,0.5890071770334928,0.6091866028708134,0.450058823290654,0.6063755980861244,32,25,2,30,pca
49,beta,1,32,0.7,0.4438293923291238,0.4485451000995875,0.6348388160177711,0.4378766584253336,0.5,0.6367933380248652,0.6220032840722496,0.6200269763077644,0.4201779848706897,0.6814977715224021,32,4,2,30,pca
16,beta,1,32,0.7,0.4506619366601212,0.4504986979902888,0.5760940240539114,0.4433283017734636,0.5,0.6226182563420848,0.6272709648831284,0.6308574277168495,0.4355044493946128,0.6502021712639859,32,12,2,30,pca
21,beta,1,32,0.7,0.4433752384792791,0.4392802089003919,0.5973125791087611,0.4298577058246731,0.5,0.6330616750434497,0.5959063366057589,0.6535065057071727,0.416521508045051,0.6920299215557331,32,4,2,30,pca
24,beta,1,32,0.7,0.4496571433429405,0.4685670813654151,0.5428702175835314,0.4452461226667718,0.5,0.5902040001995112,0.5725098508653798,0.5881153673499925,0.4282307292390395,0.647632051473889,32,3,2,30,pca
28,beta,1,32,0.7,0.4646169285395141,0.4711667859854658,0.628023084276976,0.4514497999110355,0.5,0.6617790244807122,0.59346021884273,0.6411697885756676,0.4317801237161346,0.7151856917655787,32,2,2,30,pca
36,beta,1,32,0.7,0.4592686036868303,0.4764267462315324,0.6383831759889647,0.4531071922486191,0.5,0.6131670131670132,0.586012936012936,0.6255601755601755,0.4498277102569223,0.6381381381381381,32,5,2,30,pca
44,beta,1,32,0.7,0.4474156557013565,0.4618402305131826,0.6140588338029049,0.4429071615687884,0.5,0.5889869181624582,0.5974585195759519,0.6009044955652805,0.4424254542129702,0.6467728347101636,32,5,2,30,pca
25,beta,1,32,0.7,0.4504032606352411,0.4571629684917294,0.6270299371267871,0.4354107905026353,0.5,0.6428866983083851,0.5912620177680419,0.6393817695022513,0.4123901206392751,0.7101740294511378,32,3,2,30,pca
0,beta,1,32,0.7,0.4549767868439959,0.4802926058548934,0.6282317056690493,0.4493001449484541,0.5,0.6065212832879011,0.5719694322126697,0.6173201929125604,0.4474077290502998,0.6448882831248106,32,10,2,30,pca
7,bernoulli,1,32,0.7,0.4588492498953487,0.5401989388032112,0.6039298157825366,0.444553598603076,0.5,0.6467767050763003,0.6362628464652756,0.6646589847399563,0.4352867478683411,0.6857303020865773,32,2,2,30,pca
29,bernoulli,1,32,0.7,0.4574911786620385,0.6095438992132184,0.5941767664644395,0.4464513537860723,0.5,0.6255023032441438,0.6328408311280996,0.6329755954131138,0.4421909076033674,0.6671015877683034,32,4,2,30,pca
24,bernoulli,1,32,0.7,0.4506432049178357,0.5146513039438526,0.6783771599811997,0.444205262807614,0.5,0.5908648810414484,0.5610441917302608,0.5926978901690858,0.4362323652490535,0.6429622425058608,32,3,2,30,pca
3,bernoulli,1,32,0.7,0.4488575519845172,0.5778773009138696,0.5975969821240289,0.434247340509883,0.5,0.6396140609636184,0.6559734513274336,0.654830383480826,0.4198292119895438,0.7119714847590954,32,2,2,30,pca
18,bernoulli,1,32,0.7,0.4600390714140246,0.6226162992174669,0.6612160657024754,0.4475256984140742,0.5,0.5880338842485635,0.569889224572004,0.6176055920857769,0.4319019130927621,0.6988033884248565,32,10,2,30,pca
30,bernoulli,1,32,0.7,0.4543794827456561,0.6293478179713793,0.6205108114187495,0.4377414854344668,0.5,0.6369570463320463,0.6470077220077219,0.6642253861003861,0.4211765795264336,0.7076616795366795,32,2,2,30,pca
27,bernoulli,1,32,0.7,0.4665613258485015,0.5621364796394961,0.4826524160473052,0.4539824298744105,0.5,0.6164774681802545,0.6040018346519894,0.6380346290563009,0.453623645282193,0.6551484921453963,32,2,2,30,pca
6,bernoulli,1,32,0.7,0.4382946087166429,0.5257204856732797,0.5599112811655872,0.4285231507022132,0.5,0.605551659654044,0.5688288920056102,0.6102968676951847,0.4568912585140496,0.562768817204301,32,4,2,30,pca
40,bernoulli,1,32,0.7,0.4721680318680477,0.6487198410300646,0.6435206726995141,0.457928518495383,0.5,0.617994462163962,0.6314768731087822,0.6426343275735165,0.4767915144170062,0.6195892187445236,32,3,2,30,pca
42,bernoulli,1,32,0.7,0.4519903512194923,0.5317973795014599,0.6522536529637573,0.4375310444035444,0.5,0.6371693938458372,0.6092865596377482,0.6472290830503241,0.4348300457685499,0.6676893588556139,32,2,2,30,pca
46,bernoulli,1,32,0.7,0.4433682814724384,0.5714122932746641,0.6466041753583964,0.4315583854109002,0.5,0.6087988381566364,0.5707673597581853,0.6181266456495814,0.401130105047648,0.7299835877817529,32,13,2,30,pca
37,bernoulli,1,32,0.7,0.46320776396777,0.5689708658144368,0.4938291842306395,0.4548648612844128,0.5,0.5759620009620009,0.5703944203944203,0.5930735930735931,0.4495404459914666,0.6638528138528139,32,25,2,30,pca
19,bernoulli,1,32,0.7,0.4445053615976178,0.5433176689678785,0.4712575283005728,0.442462652887936,0.5,0.5825075075075075,0.5819694694694695,0.594532032032032,0.4300014216100125,0.6676739239239239,32,4,2,30,pca
1,bernoulli,1,32,0.7,0.447033467905622,0.5534105242848949,0.6019141667933042,0.434093736934847,0.5,0.61732757802865,0.6115999430794042,0.629162318565601,0.4420243383455823,0.6319016222369794,32,8,2,30,pca
14,bernoulli,1,32,0.7,0.4371486683656493,0.4763429167110244,0.6983458542061696,0.4326782872300457,0.5,0.6052213366330629,0.6088122187041283,0.6230180393298638,0.4294695908524962,0.6458492557411654,32,2,2,30,pca
0,bernoulli,1,32,0.7,0.4554208111930696,0.5857628116875391,0.6295155482110455,0.4476865095793023,0.5,0.6033060739498148,0.5743109433610587,0.6242049346473755,0.4541895463266674,0.6366405722140677,32,10,2,30,pca
5,bernoulli,1,32,0.7,0.4469092335959831,0.5107005815353653,0.6908165955059301,0.438026503104015,0.5,0.649629186602871,0.6088456937799043,0.6395215311004784,0.4537410987159564,0.6021291866028707,32,5,2,30,pca
21,bernoulli,1,32,0.7,0.4432891588443403,0.502309412991487,0.455928466451153,0.4277713707379403,0.5,0.6362205833998779,0.6293038658462117,0.6510991591901921,0.4219807033217352,0.6856475174972991,32,2,2,30,pca
26,bernoulli,1,32,0.7,0.4481090605599767,0.525570267947319,0.5879178215148888,0.4385438795177359,0.5,0.6126436781609196,0.6190828055360075,0.6281257330518414,0.440316839203527,0.641959887403237,32,4,2,30,pca
20,bernoulli,1,32,0.7,0.4431968424657898,0.5425993122223721,0.6634337197194724,0.4301415558621705,0.5,0.656650876968378,0.651798745359109,0.6562027909358596,0.4396455640118519,0.6293752400460888,32,2,2,30,pca
32,bernoulli,1,32,0.7,0.4462540527234519,0.5064956904790017,0.452340878097035,0.4395169868690888,0.5,0.6080137659783678,0.5944198623402164,0.6169862340216322,0.4193333604837377,0.6947087020648968,32,3,2,30,pca
2,bernoulli,1,32,0.7,0.4365120359292959,0.535369440759283,0.6674443244217259,0.4245300281999884,0.5,0.647902927299742,0.6381278836378803,0.6457915178687798,0.4169182812414651,0.6816854781951359,32,2,2,30,pca
28,bernoulli,1,32,0.7,0.4654899401289646,0.5422564987559995,0.6112466581132333,0.4478104117877878,0.5,0.6581045994065282,0.613976724777448,0.6516598664688428,0.4382411435250237,0.7068689725519289,32,3,2,30,pca
11,bernoulli,1,32,0.7,0.4781898791107278,0.6188186626676491,0.5768645180424612,0.4552390996747708,0.5,0.6294865943428243,0.602581656894756,0.6008262238294186,0.4378503350431165,0.7351461105454716,32,27,2,30,pca
47,bernoulli,1,32,0.7,0.4548303805672782,0.5234021416863371,0.5670116477725275,0.446635422808925,0.5,0.6187690807870905,0.5934477539187768,0.6319428410169579,0.4351937611710349,0.6887747248518433,32,3,2,30,pca
43,bernoulli,1,32,0.7,0.4641526959809109,0.6474025003750268,0.59586417100596,0.4451380438142803,0.5,0.6514551423597724,0.654305842767516,0.6612339794142044,0.4335833367824218,0.6954774339023051,32,6,2,30,pca
48,bernoulli,1,32,0.7,0.4533080684877059,0.5308145814345252,0.6300069050940283,0.4427934471290329,0.5,0.6250756685539295,0.6191764887417062,0.6223456658239266,0.4269429379266122,0.6849042718607936,32,5,2,30,pca
35,bernoulli,1,32,0.7,0.4397630573468143,0.4839996606415749,0.5510635464175823,0.4364961961272412,0.5,0.5863013698630137,0.5529509665855845,0.6063116118294712,0.4317949286786782,0.6513698630136986,32,21,2,30,pca
12,bernoulli,1,32,0.7,0.4531532476104866,0.5331386485258944,0.6166516887504029,0.4445293299092154,0.5,0.6094264833395268,0.6014121144555927,0.6217019695280565,0.4330064559316485,0.6753994797473057,32,3,2,30,pca
41,bernoulli,1,32,0.7,0.4571512667886121,0.5823845527096355,0.623055676245634,0.4498538296449063,0.5,0.5791221080589921,0.5917965564642017,0.6238088581347125,0.4095486272729505,0.7407912210805899,32,14,2,30,pca
15,bernoulli,1,32,0.7,0.4198957213308036,0.4268654135525435,0.5222896402068883,0.4153023277512331,0.5,0.6359754808708518,0.6022687240188825,0.6434016768829705,0.4107356565702677,0.6513069823152258,32,29,2,30,pca
39,bernoulli,1,32,0.7,0.4422192639645848,0.5156855981070705,0.6332539325641701,0.4310524674683801,0.5,0.6123099271338535,0.5917738572198401,0.6321313933600432,0.4305251885886145,0.6506525151706848,32,6,2,30,pca
44,bernoulli,1,32,0.7,0.4480855331439027,0.6053963402549588,0.5434885898417111,0.4403434212185078,0.5,0.5913388406543258,0.5938311764292902,0.6005944162317756,0.4461641533339918,0.6442746483817368,32,11,2,30,pca
9,bernoulli,1,32,0.7,0.4421900651405797,0.5220770735896902,0.6581140791882626,0.4339483203211957,0.5,0.6009615384615384,0.5950126262626263,0.6182983682983683,0.4433249741706718,0.6134481837606838,32,11,2,30,pca
23,bernoulli,1,32,0.7,0.4469552941645591,0.4793301714560531,0.5881214892518744,0.4331176308834832,0.5,0.6647329414771276,0.6147457193968823,0.6553283925376949,0.439053502109411,0.6642921032455915,32,2,2,30,pca
33,bernoulli,1,32,0.7,0.4557772983383642,0.5447950865113655,0.6107702665397806,0.4408863009785501,0.5,0.6237828512006051,0.5765031196823596,0.6255553979958404,0.4178435771001159,0.7315359708829647,32,5,2,30,pca
8,bernoulli,1,32,0.7,0.4410550399750485,0.5007258153932478,0.5002974281209093,0.4298690759040412,0.5,0.6333898305084746,0.6120338983050848,0.6396246973365618,0.4346388859169449,0.6347154963680388,32,7,2,30,pca
22,bernoulli,1,32,0.7,0.4544082426375472,0.6106463155471793,0.6354435044754694,0.4399094988125834,0.5,0.5982915211940155,0.6419993041308234,0.6316092574595977,0.4410038523289499,0.6510036113210715,32,4,2,30,pca
17,bernoulli,1,32,0.7,0.4540395878985799,0.6235884701154751,0.6713830566306374,0.4466023253453777,0.5,0.5609606986899563,0.5711478477854024,0.5818340611353713,0.4495707749700724,0.6235246412975671,32,8,2,30,pca
16,bernoulli,1,32,0.7,0.4498206542838124,0.5800927927750861,0.6775230935865874,0.4444273131598804,0.5,0.6060983715520106,0.5937326908164395,0.6239337542926775,0.4360860386941976,0.6506868284036779,32,10,2,30,pca
