n_samples,model_type,seed,lambda_tau,araf_latent_dim,araf_dropout,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,train_item_count,test_item_count,train_observed_count,test_observed_count,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count,scenario
1,beta,3,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2516,97,10,2516,220,0.520932108731625,0.5516666666666666,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.88195276260376, 7.921595096588135, 7.953480243682861, 7.944838047027588, 7.934484004974365, 8.017099380493164, 8.009662628173828, 8.013864517211914, 7.97078275680542, 7.971768856048584]",sae,286,Pre-32
1,beta,5,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2238,97,10,2238,220,0.5249527875924902,0.557277114554229,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.53389835357666, 7.590965270996094, 7.566565036773682, 7.563748359680176, 7.529809474945068, 7.521824836730957, 7.579401016235352, 7.570157051086426, 7.54203462600708, 7.521345615386963]",sae,286,Pre-32
1,beta,36,0.002,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2380,97,10,2380,220,0.5573281843633555,0.4042040545031571,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.711627006530762, 8.681266784667969, 8.78579330444336, 8.708184242248535, 8.784590721130371, 8.711931228637695, 8.864648818969727, 8.696355819702148, 8.696152687072754, 8.755884170532227]",sae,286,Pre-32
1,beta,26,0.025,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5833389900705267,0.5023968923051492,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.073432445526123, 7.1290283203125, 7.074296951293945, 7.086301326751709, 7.022479057312012, 7.000812530517578, 7.093155384063721, 7.019615650177002, 7.083545684814453, 7.017965316772461]",sae,286,Pre-32
1,beta,29,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2474,97,10,2474,220,0.4847573186637671,0.5385005065856129,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.11353874206543, 8.111602783203125, 8.137655258178711, 8.138303756713867, 8.154952049255371, 8.147994041442871, 8.21367073059082, 8.04091739654541, 8.12891960144043, 8.171160697937012]",sae,286,Pre-32
1,beta,33,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2200,97,10,2200,324,0.4026964549019661,0.4498798076923077,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.339195251464844, 7.332042217254639, 7.2891645431518555, 7.345404624938965, 7.467974662780762, 7.537196636199951, 7.327629566192627, 7.38230562210083, 7.334245204925537, 7.321481704711914]",sae,286,Pre-32
1,beta,12,0.035,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.5305549899803373,0.5475422045680238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.944161891937256, 7.933295249938965, 8.118430137634277, 8.048200607299805, 7.926915645599365, 7.873586177825928, 7.957700729370117, 7.925110340118408, 7.954014778137207, 7.954887390136719]",sae,286,Pre-32
1,beta,22,0.0155,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3836850323806654,0.3540101427498121,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.553579330444336, 8.423091888427734, 8.69668197631836, 8.507564544677734, 8.54915714263916, 8.552809715270996, 8.510826110839844, 8.6007080078125, 8.535503387451172, 8.469998359680176]",sae,286,Pre-32
1,beta,16,0.012,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5526600171004732,0.3883101851851852,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.983220100402832, 7.901884078979492, 8.023524284362793, 7.918517589569092, 8.10441780090332, 7.835493564605713, 7.8539581298828125, 7.88657283782959, 7.8823161125183105, 8.005001068115234]",sae,286,Pre-32
1,beta,6,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4666620482772542,0.6271952479338843,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.81879997253418, 7.585172176361084, 7.386122226715088, 7.739346027374268, 7.765483379364014, 7.559209823608398, 7.545897006988525, 7.533257961273193, 7.79421854019165, 7.412424564361572]",sae,286,Pre-32
1,beta,22,0.035,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,286,0.3838294204575138,0.3526953418482343,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.023929595947266, 7.889727592468262, 8.170339584350586, 7.9742937088012695, 8.016883850097656, 8.020493507385254, 7.978619575500488, 8.068549156188965, 8.005005836486816, 7.9364399909973145]",sae,286,Pre-32
1,beta,28,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5052997925811348,0.4002347417840375,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.677066802978516, 7.602636337280273, 7.678455352783203, 7.569502353668213, 7.598328590393066, 7.874573230743408, 7.788086414337158, 7.746899604797363, 7.756858825683594, 7.816502094268799]",sae,286,Pre-32
1,beta,26,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5837082481156388,0.5038019671047194,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.95851993560791, 7.015435218811035, 6.959251880645752, 6.972904205322266, 6.907162666320801, 6.884631633758545, 6.9746880531311035, 6.904812812805176, 6.969038486480713, 6.902484893798828]",sae,286,Pre-32
1,beta,12,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.5298692487083735,0.5435700099304865,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.387447357177734, 8.391708374023438, 8.584125518798828, 8.504556655883789, 8.38708209991455, 8.333793640136719, 8.42402172088623, 8.383498191833496, 8.409838676452637, 8.408143043518066]",sae,286,Pre-32
1,beta,12,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,220,0.5307742962228708,0.5475422045680238,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.816701889038086, 7.798432350158691, 7.983437538146973, 7.91398811340332, 7.79150390625, 7.7382612228393555, 7.8209638595581055, 7.790367126464844, 7.819952487945557, 7.824126720428467]",sae,286,Pre-32
1,beta,40,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5083480358603241,0.6421087922219428,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.608463764190674, 7.648781776428223, 7.7861504554748535, 7.857996940612793, 7.574309349060059, 7.747984886169434, 7.796626567840576, 7.669546127319336, 7.581017971038818, 7.556356906890869]",sae,286,Pre-32
1,beta,26,0.006,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5816106620741334,0.5006612116703859,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.618916988372803, 7.67594051361084, 7.621246337890625, 7.630098342895508, 7.57061243057251, 7.555120944976807, 7.650730609893799, 7.565640926361084, 7.62847375869751, 7.566972255706787]",sae,286,Pre-32
1,beta,16,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2262,97,10,2262,220,0.5528200170804838,0.3869874338624338,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.87244987487793, 7.789960861206055, 7.910876750946045, 7.806181907653809, 7.991612911224365, 7.7224555015563965, 7.7413458824157715, 7.7736496925354, 7.77060079574585, 7.889709949493408]",sae,286,Pre-32
1,beta,42,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2370,97,10,2370,220,0.4279748945850096,0.8040780141843971,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.1156229972839355, 7.045073986053467, 6.97417688369751, 7.099547863006592, 7.018373489379883, 7.133598327636719, 6.983546257019043, 6.985717296600342, 6.928964614868164, 7.007526874542236]",sae,286,Pre-32
1,beta,6,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4664567162896166,0.6283316115702479,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.31755256652832, 8.090147018432617, 7.8887834548950195, 8.243074417114258, 8.263835906982422, 8.056870460510254, 8.043594360351562, 8.031991958618164, 8.29583740234375, 7.914464950561523]",sae,286,Pre-32
1,beta,47,0.024,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2234,97,10,2234,220,0.540043284173782,0.6786039202712761,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.893949031829834, 7.802779674530029, 7.642856121063232, 7.558604717254639, 7.630436897277832, 7.657546043395996, 7.768758773803711, 7.7492523193359375, 7.7999958992004395, 7.826168537139893]",sae,286,Pre-32
1,beta,28,0.012,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2182,97,10,2182,220,0.5051261861287374,0.401679306608884,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.346383094787598, 8.285228729248047, 8.347314834594727, 8.236162185668945, 8.270230293273926, 8.538076400756836, 8.453572273254395, 8.405653953552246, 8.422914505004883, 8.483318328857422]",sae,286,Pre-32
1,beta,0,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,97,10,2078,286,0.4645465253210392,0.4176065162907268,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.30052375793457, 7.23909330368042, 7.118943691253662, 7.176204204559326, 7.092652797698975, 7.181463241577148, 7.234064102172852, 7.235001087188721, 7.080142021179199, 7.135573387145996]",sae,286,Pre-32
1,beta,43,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,286,0.4363708912271626,0.6724147647224571,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.752225399017334, 8.234624862670898, 8.114327430725098, 7.9774322509765625, 8.139397621154785, 8.117398262023926, 8.023563385009766, 7.945028781890869, 7.893295764923096, 7.973978519439697]",sae,286,Pre-32
1,beta,32,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,286,0.502923080252791,0.3560090702947845,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.595037460327148, 7.637157440185547, 7.58692741394043, 7.59091329574585, 7.573805332183838, 7.554356575012207, 7.619735240936279, 7.65683650970459, 7.604270935058594, 7.5477800369262695]",sae,286,Pre-32
1,beta,40,0.0155,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5078058095637993,0.6412706395105188,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.269294738769531, 8.305431365966797, 8.468733787536621, 8.509122848510742, 8.260785102844238, 8.434826850891113, 8.456260681152344, 8.3246488571167, 8.272846221923828, 8.2200345993042]",sae,286,Pre-32
1,beta,0,0.012,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2078,97,10,2078,286,0.4643550997149969,0.4183583959899749,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.787174224853516, 7.725861072540283, 7.606821537017822, 7.665957450866699, 7.585094451904297, 7.664469242095947, 7.722642421722412, 7.723098278045654, 7.568663120269775, 7.626932144165039]",sae,286,Pre-32
1,beta,4,0.008,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5592099505678407,0.6599999999999999,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.257413387298584, 7.189922332763672, 7.279588222503662, 7.171336650848389, 7.135341644287109, 7.279562473297119, 7.237126350402832, 7.225219249725342, 7.218835830688477, 7.322843074798584]",sae,286,Pre-32
1,beta,6,0.0151,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2408,97,10,2408,286,0.4664038436035237,0.6278667355371902,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.453778266906738, 8.228199005126953, 8.02612590789795, 8.380621910095215, 8.40014362335205, 8.192879676818848, 8.179705619812012, 8.1683349609375, 8.432847023010254, 8.0515775680542]",sae,286,Pre-32
1,beta,30,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5278795134495722,0.5027516721700112,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.275273323059082, 8.426175117492676, 8.287639617919922, 8.341385841369629, 8.319747924804688, 8.355137825012207, 8.231941223144531, 8.340095520019531, 8.31290340423584, 8.301255226135254]",sae,286,Pre-32
1,beta,34,0.034,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2686,97,10,2686,286,0.4416204456069669,0.8064491994613198,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.18985652923584, 7.122570514678955, 7.115099906921387, 7.1350483894348145, 7.138695240020752, 7.214162826538086, 7.101690292358398, 7.086951732635498, 7.1281561851501465, 7.154966354370117]",sae,286,Pre-32
1,beta,23,0.0155,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2450,97,10,2450,286,0.4808952485500063,0.5733808674985145,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.972031593322754, 7.703219413757324, 7.720677852630615, 7.704338550567627, 7.686618328094482, 7.774196147918701, 7.7464752197265625, 7.788098335266113, 7.686761856079102, 7.950882911682129]",sae,286,Pre-32
1,beta,48,0.024,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.5331568715361493,0.5341596388108016,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.808175563812256, 7.813862323760986, 7.883678436279297, 7.7843451499938965, 7.839799404144287, 7.793320178985596, 7.865959167480469, 7.843593597412109, 7.810225486755371, 7.8171210289001465]",sae,286,Pre-32
1,beta,7,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2172,97,10,2172,220,0.5681325453287613,0.5304545454545454,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.666352272033691, 6.663312911987305, 6.705816268920898, 6.566450595855713, 6.647034168243408, 6.742915153503418, 6.626501560211182, 6.747908592224121, 6.6583476066589355, 6.715112686157227]",sae,286,Pre-32
1,beta,23,0.035,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2450,97,10,2450,286,0.4819461778352452,0.5734888996921081,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.421867847442627, 7.150467395782471, 7.16348123550415, 7.147320747375488, 7.132104396820068, 7.2209930419921875, 7.193908214569092, 7.229669094085693, 7.1315789222717285, 7.404621124267578]",sae,286,Pre-32
1,beta,13,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.4783121727484093,0.6729761211415258,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.05794906616211, 8.068894386291504, 7.997272491455078, 7.986828327178955, 8.005891799926758, 8.010353088378906, 8.006917953491211, 8.050381660461426, 8.043874740600586, 7.964571475982666]",sae,286,Pre-32
1,beta,39,0.022,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2488,97,10,2488,272,0.5707855875230039,0.3440584505100634,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.199821472167969, 7.207337856292725, 7.190407752990723, 7.471709251403809, 7.17298698425293, 7.351696968078613, 7.592888355255127, 7.407208442687988, 7.172506809234619, 7.483249664306641]",sae,286,Pre-32
1,beta,13,0.018,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.4773483051388633,0.6713952907895832,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.6600923538208, 8.711739540100098, 8.601486206054688, 8.5910005569458, 8.607999801635742, 8.612696647644043, 8.607791900634766, 8.649977684020996, 8.651663780212402, 8.566417694091797]",sae,286,Pre-32
1,beta,41,0.04,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2384,97,10,2384,220,0.6193412191068947,0.4894972451790634,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.863327503204346, 6.712976932525635, 6.672030925750732, 6.841921329498291, 6.584439277648926, 6.63484525680542, 6.669689655303955, 6.719302177429199, 6.67103910446167, 6.644428730010986]",sae,286,Pre-32
1,beta,21,0.016,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2248,97,10,2248,220,0.4795951499637655,0.4779731770139444,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[8.425227165222168, 8.234823226928711, 8.386799812316895, 8.375988006591797, 8.307415008544922, 8.365453720092773, 8.293245315551758, 8.333929061889648, 8.355925559997559, 8.379127502441406]",sae,286,Pre-32
1,beta,29,0.036,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2474,97,10,2474,220,0.4865299097317485,0.5380783519081391,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.594790458679199, 7.599452495574951, 7.620633125305176, 7.621185779571533, 7.637187957763672, 7.630468845367432, 7.6991705894470215, 7.5198140144348145, 7.608991622924805, 7.649834632873535]",sae,286,Pre-32
1,beta,41,0.012,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2384,97,10,2384,220,0.6170907729441146,0.4869146005509642,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.653432846069336, 7.496832370758057, 7.520166873931885, 7.623941898345947, 7.42807674407959, 7.48165225982666, 7.518314361572266, 7.526176452636719, 7.52443790435791, 7.495189189910889]",sae,286,Pre-32
1,beta,27,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,272,0.4119283088546557,0.6150616094169477,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.544803142547607, 7.460015773773193, 7.562929630279541, 7.487483978271484, 7.500543117523193, 7.545952320098877, 7.490508079528809, 7.440792083740234, 7.446670055389404, 7.497020721435547]",sae,286,Pre-32
1,beta,17,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2290,97,10,2290,192,0.551301237263944,0.6660303261699575,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[6.702454090118408, 6.660202503204346, 6.7090840339660645, 6.705595970153809, 6.697532653808594, 6.726481914520264, 6.747383117675781, 6.727001667022705, 6.674060344696045, 6.765205383300781]",sae,286,Pre-32
1,beta,7,0.02,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2172,97,10,2172,220,0.5653595296129283,0.5286363636363637,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.182316780090332, 7.180757999420166, 7.226364612579346, 7.0880351066589355, 7.162747859954834, 7.253983497619629, 7.143782138824463, 7.26309061050415, 7.182984352111816, 7.227604866027832]",sae,286,Pre-32
1,beta,43,0.029,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2342,97,10,2342,286,0.4371222840994638,0.6708932093547477,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.3783440589904785, 7.872341156005859, 7.754146575927734, 7.605109691619873, 7.773435115814209, 7.755202770233154, 7.654184818267822, 7.585781574249268, 7.5203166007995605, 7.602107048034668]",sae,286,Pre-32
1,beta,9,0.0155,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2196,97,10,2196,220,0.5505469073927172,0.5306670074111934,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.843921661376953, 7.814157485961914, 7.802417755126953, 7.828606128692627, 7.83767032623291, 7.802632808685303, 7.862928867340088, 7.819799900054932, 7.886169910430908, 7.888753414154053]",sae,286,Pre-32
1,beta,44,0.0159,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2304,97,10,2304,220,0.6681104141727224,0.4651595969858607,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.18460750579834, 7.1132731437683105, 7.146106719970703, 7.11678409576416, 7.099644184112549, 7.081289291381836, 7.064013957977295, 7.112016201019287, 7.129367351531982, 7.134035587310791]",sae,286,Pre-32
1,beta,49,0.038,10,0.2,train_items_only_refit_v1,train_items_only,97,transport_binary_strength,1,32.0,2356,97,10,2356,220,0.4326751187977721,0.5003093102381689,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[7.019898891448975, 7.079527854919434, 6.977546691894531, 6.947939872741699, 7.044266223907471, 7.059601306915283, 7.021265506744385, 7.0655837059021, 6.993680000305176, 7.002281665802002]",sae,286,Pre-32
