seed,lambda_tau,n_samples,model_type,pre_revision,j_percentage,embedding_type,baseline_embedding_type,novelty_bin,novelty_bin_order,num_items,num_pairs,mean_dmin,q50_dmin,q80_dmin,auc_knn,rmse_knn,brier_knn,logloss_knn,ece_knn,mean_ae_knn,p90ae_knn,p95ae_knn,auc_araf,rmse_araf,brier_araf,logloss_araf,ece_araf,mean_ae_araf,p90ae_araf,p95ae_araf
11,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3111966550350189,0.2750812172889709,0.3684834539890289,0.7792207792207793,0.3728434422419531,0.1390122326451466,0.5580185912499849,0.2562609505322244,0.3200969704323345,0.5821144759654999,0.6537450522184372,0.7012987012987013,0.4225697800892597,0.1785652178551213,0.6316621641755178,0.2973145825995339,0.3310512569215562,0.7515372931957246,0.8168472468852996
11,0.4,1,beta,8,0.3,pca,raw,outlier,2,7,14,0.39517542719841,0.2750812172889709,0.3684834539890289,1.0,0.2815805453107604,0.0792876112366143,0.3563714266020195,0.2815817728732994,0.2384900168648787,0.4116705834865571,0.4460157543420791,1.0,0.3038695923729321,0.0923367264734676,0.3364659420321759,0.2583021598735026,0.2235451396554708,0.5624542832374573,0.5733566164970398
35,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2452829331159591,0.2958695292472839,0.3695694208145141,0.6904761904761905,0.4202005038606091,0.1765684643468366,0.6260179605694446,0.1650559483096003,0.3564730731304735,0.6151215642690658,0.7089394986629486,0.5833333333333334,0.4545587678606869,0.2066236761404858,0.7533166135495584,0.2354602888226509,0.3794219952542335,0.7965760022401813,0.8303916454315186
35,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3289278745651245,0.2958695292472839,0.3695694208145141,0.6375,0.4102649181461721,0.1683173034040495,0.6817718666624422,0.2105553804172409,0.3670775948299302,0.6692964375019074,0.6720245540142059,0.5625,0.4378588090647988,0.1917203259028973,0.716884951650795,0.4203322877486547,0.3646299690008163,0.7323493659496307,0.7515610754489899
35,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4167504012584686,0.2958695292472839,0.3695694208145141,0.4499999999999999,0.5206329882261943,0.2710587063168124,0.7592857064392279,0.4278677590191363,0.4884015309313933,0.742317882180214,0.7590962044894695,0.2,0.5697278461827623,0.3245898219535127,1.1753979401860033,0.4717471781186759,0.4634138427985211,0.9670136615633964,0.9827559781260788
47,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2122242897748947,0.2794175744056701,0.4024732112884521,0.6454545454545455,0.4146516674920379,0.1719359838982497,0.5461168136483369,0.1857633405447602,0.3434633875731379,0.6100565582513809,0.7075846299529075,0.7136363636363636,0.4294720196119622,0.1844462010702509,0.5811835739112585,0.1604707199148833,0.3457645934540778,0.7213658183813096,0.7779316380620003
47,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3477188050746918,0.2794175744056701,0.4024732112884521,0.7625,0.403436343888001,0.1627608909795168,0.5868853795661892,0.1731981419854694,0.361921569539441,0.6030382454395294,0.6541502244770525,0.7375,0.459031220338384,0.2107096571085824,0.6820102542948052,0.3261481978827052,0.3666175471411811,0.7624709829688073,0.825217692553997
47,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4401107132434845,0.2794175744056701,0.4024732112884521,0.4166666666666667,0.486553752602487,0.2367345316189133,0.7303310841891952,0.4302579164505004,0.4538375611106555,0.6734455049037933,0.6884525045752525,0.5555555555555556,0.519752484018868,0.2701426494504604,0.7857171046814936,0.4237792119383812,0.4613776380817095,0.7205835103988647,0.7446189932525158
15,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2578814625740051,0.33001708984375,0.4129738211631775,0.6509803921568628,0.4489511439137957,0.2015571381698986,0.6740859274223204,0.2451185593381524,0.4066466330550611,0.6889403134584428,0.7252746239304543,0.6745098039215686,0.5202007712152052,0.2706088355481405,0.9062310931758364,0.3039674881147221,0.4508274997351691,0.7864250689744949,0.8732859134674071
15,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3698925077915191,0.33001708984375,0.4129738211631775,0.3375,0.517301204663623,0.2676005223330965,0.8701977396724239,0.3898681095904774,0.4757265651391612,0.7732488781213761,0.7990065529942512,0.475,0.4834427938436535,0.2337169338255261,0.855638479418182,0.4227153352565235,0.4279470874203576,0.6809001758694649,0.7400913268327712
15,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4470361173152923,0.33001708984375,0.4129738211631775,0.75,0.351715859766049,0.1237040433939109,0.5437581819569731,0.3661774272720018,0.3078440949320793,0.521422266960144,0.6049675583839416,0.9,0.3366860212276226,0.1133574773985985,0.4181542194369039,0.2258024091521898,0.2205360506971677,0.6277485996484757,0.7529256820678709
39,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2286515533924102,0.3407877683639526,0.4293845295906067,0.5499999999999999,0.4662244311370807,0.2173652194331332,0.6715767072371936,0.2845841013908982,0.4110323684290051,0.6726654469966888,0.6914135619997979,0.4625,0.4869703013247231,0.2371400718832258,0.7336900286276438,0.3568294586148113,0.4305662324186414,0.720377677679062,0.7468541979789733
39,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3773736953735351,0.3407877683639526,0.4293845295906067,0.5972222222222222,0.493667451380201,0.2437075487481699,0.6982468539662188,0.3162608992869059,0.4406446781423356,0.660976666212082,0.721333488821983,0.6388888888888888,0.4729630128974391,0.2236940088933415,0.6946938018516309,0.2532803283797369,0.4183313449223836,0.7047445207834245,0.8471715405583381
39,0.4,1,beta,8,0.3,pca,raw,outlier,2,7,14,0.4556562602519989,0.3407877683639526,0.4293845295906067,0.653061224489796,0.4410497018709506,0.1945248333518399,0.6700802236089624,0.2740525134972164,0.3862849708114351,0.6286037653684616,0.69663797467947,0.8775510204081632,0.4034228437023425,0.1627499870044493,0.5714446201461908,0.380578878734793,0.357328464942319,0.5704478323459625,0.6224232986569405
2,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2799209952354431,0.3496385216712951,0.3963602185249328,0.6291666666666667,0.4553870106499823,0.2073773269247414,0.7091079649233465,0.1496306627523154,0.4033666879404336,0.686537653207779,0.7991067573428153,0.7958333333333333,0.3777064371280586,0.1426621516895015,0.5047966079102106,0.1970260652597062,0.2648628223105334,0.7974948167800908,0.8290695667266845
2,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3737181723117828,0.3496385216712951,0.3963602185249328,0.6493506493506493,0.458967297824763,0.2106510005857838,0.6326661563090915,0.2550198332303099,0.3801726777520444,0.7242962673306466,0.7697621017694473,0.6363636363636364,0.5213457130359044,0.2718013764777455,0.7688518849908701,0.3715725332084629,0.4240096693651544,0.8838365562260151,0.9096729040145874
2,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4285918474197387,0.3496385216712951,0.3963602185249328,1.0,0.4279358794174831,0.1831291140098538,0.617497946929495,0.4480568369229634,0.3980568349361419,0.6099742650985718,0.6232850700616837,1.0,0.5065019863443693,0.2565442595500835,0.8409877794566923,0.4421762246638536,0.4304667804390192,0.6993793308734894,0.7972684539854525
26,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2231223136186599,0.3104588389396667,0.4102988839149475,0.75,0.3810071022906105,0.1451664082343819,0.598700613667968,0.1536423009820282,0.3161725720856339,0.6169753968715668,0.705751546472311,0.7857142857142858,0.3510475201595092,0.1232343532428726,0.5689412471197131,0.1522574035916477,0.2842659298330545,0.5753820762038231,0.698190800845623
26,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.369634211063385,0.3104588389396667,0.4102988839149475,0.6461538461538461,0.4140782623169873,0.171460809927528,0.5848924128063936,0.211858418252733,0.3770848636825879,0.622257685661316,0.6599782526493072,0.8153846153846154,0.4844654983148589,0.2347068054403838,0.721832272634018,0.3319379368589983,0.3900509398016665,0.7307629361748696,0.8305418904870748
26,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4831194877624511,0.3104588389396667,0.4102988839149475,0.9,0.3638425817683015,0.1323814220105988,0.4136774995170585,0.3054435861607392,0.3054435861607392,0.5633427262306214,0.6339060306549071,1.0,0.2577057964418008,0.0664122771927479,0.2512676992208678,0.2049252166567991,0.2049252166567991,0.413203763961792,0.4665397137403487
46,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2407614886760711,0.3118654489517212,0.4160710573196411,0.7619047619047619,0.3720559345180647,0.1384256144647714,0.5280823128540926,0.1518617760006934,0.3060127084609121,0.5520979821681977,0.6562590368092059,0.7056277056277056,0.4077728047545517,0.1662786564507288,0.7025602209706059,0.1931147348659578,0.2761150125588756,0.8446808591485025,0.8824830508790911
46,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3781366050243377,0.3118654489517212,0.4160710573196411,0.9027777777777778,0.3784769516784513,0.1432447995026351,0.5057967176362026,0.2773009766307142,0.3488302657173739,0.5363685816526413,0.5769371762871742,0.6944444444444444,0.4229701626898148,0.1789037478073576,0.5919166448521989,0.2229963756269878,0.3504669550392363,0.741558986902237,0.787285353988409
46,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4750086963176727,0.3118654489517212,0.4160710573196411,0.78125,0.491152644253455,0.2412309328128832,0.7985252237802856,0.4621093943715095,0.4083802998065948,0.7637754753232002,0.7722433857619763,0.84375,0.6660011491293057,0.443557542860824,1.4795594120817428,0.5493722891745467,0.577318138598154,0.9683696834370494,0.975256398972124
27,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,30,0.2126984298229217,0.3186270296573639,0.3660769462585449,0.5125,0.5074819809669744,0.2575379744584349,1.148801211333444,0.2893625730348348,0.4487598119924466,0.7123335763812066,0.9068153364583846,0.595,0.4781369014580169,0.2286149032026093,0.6962320241823015,0.1983278372635444,0.3814798805862665,0.8251792386174204,0.9149456281214952
27,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3392505943775177,0.3186270296573639,0.3660769462585449,0.580246913580247,0.4288475496740478,0.1839102296083198,0.7101092843088092,0.3961951252486971,0.3837748004330529,0.6590077519416809,0.7117934569716453,0.5308641975308641,0.4723621903888566,0.2231260698640811,0.8140163927767565,0.4291496798396109,0.401048246357176,0.6977875396609308,0.8015066418796776
27,0.4,1,beta,8,0.3,pca,raw,outlier,2,7,14,0.4695830941200256,0.3186270296573639,0.3660769462585449,0.5333333333333333,0.4377155624396684,0.1915949404401271,0.7658049786952352,0.4134963085608822,0.3984892767454897,0.6241334840655328,0.6831452332437038,0.7555555555555556,0.3728879220458155,0.1390454112697403,0.5569299970918423,0.2944266591221094,0.3162412672702755,0.4581349164247514,0.6222427651286124
33,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2410725057125091,0.284123420715332,0.3818030059337616,0.8599033816425121,0.3444248316239508,0.1186284663705876,0.4166351332383358,0.1645023170914724,0.2639505792176351,0.5648099184036255,0.6432066451758146,0.748792270531401,0.3922482143383336,0.1538586702363055,0.5976832473837677,0.2042996932286769,0.2931397520005703,0.7152540236711502,0.8067574068903923
33,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,17,0.325944036245346,0.284123420715332,0.3818030059337616,0.7575757575757576,0.3929888536229062,0.1544402270907336,0.5625224644164174,0.1917796053179608,0.3231828208903179,0.5092478573322297,0.5970405280590054,0.8181818181818181,0.359819862510386,0.1294703431561878,0.4769180968428841,0.1557838110362782,0.2762957583455478,0.6046674609184265,0.6429615199565887
33,0.4,1,beta,8,0.3,pca,raw,outlier,2,7,14,0.4323689043521881,0.284123420715332,0.3818030059337616,0.7959183673469388,0.4235389355716695,0.179385236396782,0.5897803965536371,0.3788631026233945,0.3799174310905592,0.6196743071079255,0.6527916401624679,0.8979591836734693,0.3758785169504776,0.1412846503975449,0.5125691258732699,0.2686408545289721,0.3333527222275734,0.5348745733499527,0.5804761536419392
23,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2562980353832245,0.3250263929367065,0.4125103950500488,0.7012987012987013,0.4438295266254024,0.1969846367857484,0.6100694673982996,0.1567389007822871,0.3778295814990997,0.6301707088947297,0.6809388428926467,0.6493506493506493,0.5051905802593079,0.2552175312555372,0.7590629953017534,0.2535086849238723,0.4217522318940609,0.8154596984386444,0.8363446623086929
23,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.369918942451477,0.3250263929367065,0.4125103950500488,0.775,0.3955035550865571,0.1564230548311458,0.5664394423222936,0.3142910452499389,0.3236049811045329,0.5880584955215454,0.6141018792986868,0.7374999999999999,0.4261055682354522,0.1815659662446198,0.6930112967349067,0.3007272561598155,0.3623743070703413,0.6709028735756875,0.7148271998390552
23,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4871496260166168,0.3250263929367065,0.4125103950500488,0.5,0.51892544985121,0.2692836324835095,0.8468469251413274,0.4994448947254568,0.4661115608954181,0.7214576445519925,0.8031290262937545,0.35,0.5079277201298099,0.2579905419286808,0.7958875777915254,0.4395289458334445,0.4709002785384655,0.6798364073038101,0.6879138004034757
37,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2566688954830169,0.357627272605896,0.4203882217407226,0.515625,0.4689901372608612,0.219951754464186,0.7141558433637245,0.2589388575569987,0.3985439767129719,0.6709520339965821,0.7545264393091201,0.33203125,0.5460420532205789,0.298161925604548,0.9454876181992888,0.4282708615064621,0.4928892678581178,0.7656672917306423,0.7985804371535777
37,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3917839229106903,0.357627272605896,0.4203882217407226,0.7777777777777778,0.4023623971414137,0.1618955083361533,0.5974328060739074,0.231903007460965,0.3751625066830052,0.5311177104711533,0.5615832775831222,0.9444444444444444,0.3466075446056397,0.1201367925881611,0.4968283051835188,0.2915208621157539,0.3202987598876158,0.4904919087886811,0.5597844913601875
37,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4874936044216156,0.357627272605896,0.4203882217407226,0.3428571428571428,0.5242525558827774,0.2748407429526616,0.7909556985086215,0.5246398523449898,0.4913065147896607,0.6720886856317521,0.7127897039055824,0.0285714285714285,0.6241699428837368,0.3895881201659312,1.0723098239943285,0.64336675653855,0.610033418983221,0.7832170277833939,0.800492313504219
9,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2378913760185241,0.3177992105484009,0.37331622838974,0.9087301587301588,0.3686878919830541,0.1359307521219879,0.5087125019507645,0.3188570086926818,0.3285315812099725,0.5159663259983063,0.5207093313336373,0.8650793650793651,0.3664491412795659,0.1342849788399526,0.4859106681940328,0.2090945784002542,0.2852570314425975,0.6976138412952424,0.7851852871477604
9,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3476697504520416,0.3177992105484009,0.37331622838974,0.8250000000000001,0.4488098107594576,0.2014302479127806,0.6159191213801761,0.3462174783150354,0.3976100186506907,0.6793794751167297,0.6919373959302901,0.825,0.4476937656094612,0.200429709067331,0.5693736215286092,0.2102840025391844,0.3639134379724661,0.731314504146576,0.8072877347469329
9,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4246778488159179,0.3177992105484009,0.37331622838974,0.1481481481481481,0.5227894828458701,0.2733088433386084,0.848039864165294,0.4145208348830541,0.493059940636158,0.6786577463150025,0.7292573660612106,0.5555555555555556,0.4672990436144576,0.218368376260913,0.9433625104860152,0.4710266230007012,0.441418902327617,0.6231379926204682,0.633815586566925
25,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2413604110479354,0.3254480361938476,0.3841636180877685,0.59375,0.4532766581647606,0.2054597290283355,0.7085703789748719,0.2552074410486966,0.4083239217288792,0.6355518579483033,0.7162341535091399,0.625,0.4621862210558463,0.2136161041905441,0.7330585691992701,0.2340682898648083,0.4003871015738696,0.7509278237819672,0.7908327221870423
25,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.359512060880661,0.3254480361938476,0.3841636180877685,0.4375,0.5007117391301541,0.250712210121522,0.7741663670547869,0.2959358485208617,0.4355058810777134,0.7570434480905534,0.7811324305832386,0.525,0.4959296007494775,0.2459461955608309,0.7465306339562965,0.3101018286413616,0.4264485074414147,0.7231936380267144,0.8019635587930677
25,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4586927592754364,0.3254480361938476,0.3841636180877685,0.8571428571428572,0.3928287522163905,0.1543144267152589,0.5099310536065237,0.3393405402700105,0.3560072078059117,0.5567874431610108,0.621940679848194,0.8285714285714285,0.4273590984761306,0.1826357967694442,0.5438170009223556,0.3665111443648735,0.3677416183054447,0.6649295657873154,0.7235052496194838
17,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2228552103042602,0.2832177877426147,0.3712633848190307,0.611764705882353,0.4340617086075117,0.1884095738726903,0.6616517824574908,0.2778246055522263,0.3804049747996032,0.6147907614707947,0.6324625879526138,0.6784313725490196,0.4327767553614606,0.187295712402754,0.8123676706845623,0.25150945308269,0.341474817978451,0.7698657847940923,0.8145936157554388
17,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.3382934033870697,0.2832177877426147,0.3712633848190307,0.8250000000000001,0.3987880735247756,0.1590319327277313,0.5766526580004464,0.3546663978033595,0.3738330056269963,0.5567248523235322,0.5982686549425125,0.8625,0.4280369702909636,0.183215630775872,0.6078712768282548,0.3480852935463189,0.3281989869558149,0.7238614052534104,0.788858900219202
17,0.4,1,beta,8,0.3,pca,raw,outlier,2,6,12,0.4207306802272796,0.2832177877426147,0.3712633848190307,0.6,0.4341483478501087,0.1884847811890303,0.6813094931311249,0.4147291642924149,0.3865119150529305,0.5899382352828979,0.6474061831831931,0.4571428571428572,0.5093323192384537,0.2594194237252095,0.8479044636442881,0.4268348931024471,0.43004010617733,0.864319182932377,0.8905063718557358
29,0.4,1,beta,8,0.3,pca,raw,inlier,0,16,32,0.2520384788513183,0.3217328786849975,0.408757209777832,0.4523809523809524,0.5193216575102544,0.2696949794964771,0.82064508209003,0.325814239680767,0.4771509179845452,0.8072181820869448,0.8224339455366134,0.5238095238095238,0.5326385303525396,0.2837037799724513,0.8709624339435318,0.32691500056535,0.4817865211516619,0.8099793791770936,0.8293391346931458
29,0.4,1,beta,8,0.3,pca,raw,moderate,1,9,18,0.366664320230484,0.3217328786849975,0.408757209777832,0.5844155844155845,0.4924028773080023,0.2424605840669684,0.8273183763508541,0.3911268562078475,0.4516329843964841,0.7105311274528504,0.7565048426389692,0.5714285714285714,0.52031711427401,0.2707298987789384,0.9221487637542376,0.4170779668622547,0.456889951808585,0.7534604012966156,0.7931249111890791
